Numfront:	
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_11:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_12:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_13:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_14:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_15:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_16:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_17:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_18:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_19:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_20:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_21:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_22:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_23:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_24:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_25:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_26:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_27:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_28:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_29:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
	
Math-AUGMECON-II_30:	9
545.69071	412.43668
580.30118	407.15804
583.62475	403.80217
585.20545	401.95141
724.30561	376.39069
661.49005	379.59431
592.26912	384.87295
588.70621	393.09150
586.92475	397.23363
