Numfront:	
3392.64831	1363.11312
3666.40052	1305.48068
3650.39288	1310.20204
3512.85770	1333.11312
3387.61808	1363.43057
3512.85770	1333.11312
	
NSGA-II_6:	70
4078.51475	1299.58778
3210.08084	1607.96111
3800.71635	1300.78313
3215.15841	1576.47014
3330.52409	1384.12728
3330.06410	1412.71452
3575.26599	1324.05556
3757.73081	1309.55208
3636.27282	1323.40372
3252.02286	1442.78624
3695.26599	1309.91342
3225.47379	1532.64339
3223.54627	1553.46277
3238.55742	1497.28458
3251.44064	1460.07281
3244.55556	1461.06301
3238.93923	1478.14505
3238.93923	1478.14505
3773.64030	1308.10246
3220.39622	1564.13435
3516.27282	1337.54586
3228.62385	1521.97180
3281.73081	1430.74556
3455.69177	1351.10126
3478.36389	1349.40592
3500.06674	1342.08660
3282.47793	1423.74368
3353.22241	1376.45163
3652.28045	1318.68236
3652.18231	1321.95410
3532.18231	1336.09624
3532.28045	1332.82450
3369.42849	1371.91089
3679.25835	1314.63478
3559.25835	1328.77692
3412.07106	1362.82450
3455.05660	1354.05556
3297.85039	1421.97662
3266.35835	1432.51263
3412.70624	1359.87021
3668.18995	1317.23274
3396.69860	1364.59157
3439.68414	1355.82262
3234.24018	1504.88976
3314.69164	1414.48159
3231.09012	1515.56135
3423.04847	1358.42059
3298.48557	1419.02232
3281.84275	1426.69798
3308.16341	1418.33514
3385.43612	1367.18953
3233.86165	1509.63602
3223.54627	1553.46277
3258.71355	1439.83195
3362.73780	1374.86518
3548.18995	1331.37488
3494.56997	1344.86518
3510.57760	1340.14382
3484.05911	1346.80796
3337.21478	1381.17299
3378.74543	1370.14382
3346.53172	1379.40592
3314.05646	1417.43588
3220.77474	1559.38810
3695.26599	1309.91342
3548.18995	1331.37488
3265.72317	1435.46692
3364.48489	1373.85366
3233.86165	1509.63602
3324.17104	1413.61378
	
NSGA-II_7:	65
4049.64927	1295.15505
3196.49289	1569.09304
3771.85087	1296.35040
3202.77212	1495.55949
3202.06015	1528.10285
3197.20486	1536.54969
3209.01323	1470.12057
3666.40052	1305.48068
3310.40718	1405.75006
3311.10133	1384.41590
3728.86534	1305.11934
3232.01789	1460.36144
3232.60010	1443.07487
3555.84324	1324.34418
3591.20127	1323.51172
3744.77483	1303.66972
3607.40734	1318.97099
3436.26902	1351.38989
3287.51446	1411.46161
3458.94114	1349.69454
3623.41498	1314.24963
3623.31684	1317.52137
3512.75956	1336.38486
3435.63384	1354.34418
3215.89831	1469.13038
3512.85770	1333.11312
3650.39288	1310.20204
3539.83560	1329.06554
3279.06281	1419.31095
3393.28349	1360.15883
3278.42763	1422.26524
3263.05517	1424.03231
3639.32447	1312.80001
3528.76719	1331.66350
3496.85006	1337.83448
3420.26138	1356.11125
3262.42000	1426.98660
3222.71355	1462.80125
3255.41037	1431.35163
3387.61808	1363.43057
3262.30806	1431.03418
3366.01337	1367.47815
3239.29079	1440.12057
3343.31504	1375.15381
3480.64399	1342.37522
3475.14721	1345.15381
3333.79966	1376.74025
3601.71213	1321.56895
3359.32268	1370.43245
3327.10897	1379.69454
3317.79202	1381.46161
3303.52210	1406.74025
3294.39954	1410.47142
3377.27585	1364.88019
3246.93560	1432.80125
3225.13280	1461.35163
3403.62571	1358.70921
3491.15485	1340.43245
3246.30042	1435.75554
3345.06214	1374.14229
3392.64831	1363.11312
3350.00573	1372.19951
3403.62571	1358.70921
3464.63635	1347.09658
3464.63635	1347.09658
	
NSGA-II_8:	71
4049.64927	1295.15505
3210.24968	1609.16036
3771.85087	1296.35040
3212.30806	1525.68795
3211.59609	1558.23131
3217.38564	1494.19698
3215.14884	1525.33725
3666.40052	1305.48068
3546.40052	1319.62282
3300.96446	1401.02870
3728.86534	1305.11934
3301.65861	1379.69454
3607.40734	1318.97099
3210.96165	1576.61701
3278.07174	1406.74025
3210.34026	1596.14785
3272.45541	1423.82229
3245.99357	1463.66660
3246.58884	1450.06924
3426.82630	1346.66853
3744.77483	1303.66972
3211.05223	1563.60450
3210.24968	1609.16036
3210.96165	1576.61701
3223.00197	1477.11494
3222.61187	1487.98842
3449.49842	1344.97318
3426.19112	1349.62282
3465.70449	1340.43245
3623.31684	1317.52137
3623.41498	1314.24963
3503.31684	1331.66350
3239.10849	1464.65680
3235.11328	1469.91619
3228.22820	1470.90638
3268.09566	1433.37499
3503.41498	1328.39176
3530.39288	1324.34418
3650.39288	1310.20204
3487.40734	1333.11312
3519.32447	1326.94214
3383.84077	1355.43747
3251.81507	1443.86067
3410.81866	1351.38989
3225.84275	1476.76425
3220.22642	1493.84629
3394.18300	1353.98785
3378.17536	1358.70921
3639.32447	1312.80001
3356.57065	1362.75680
3249.42962	1449.71854
3367.83313	1360.15883
3639.32447	1312.80001
3471.20127	1337.65386
3481.71213	1335.71109
3455.19363	1342.37522
3324.35694	1372.01889
3333.87232	1370.43245
3317.66625	1374.97318
3308.34931	1376.74025
3349.87996	1365.71109
3284.95682	1405.75006
3294.07938	1402.01889
3266.14739	1436.88470
3607.40734	1318.97099
3258.50576	1440.90638
3211.59609	1558.23131
3383.20559	1358.39176
3367.83313	1360.15883
3340.56301	1367.47815
3262.69536	1437.61109
	
NSGA-II_9:	68
4049.64927	1295.15505
3181.88995	1548.07496
3771.85087	1296.35040
3182.60193	1515.53161
3181.88995	1548.07496
3666.40052	1305.48068
3546.40052	1319.62282
3210.34774	1457.22388
3184.71428	1496.31179
3208.23538	1476.44371
3728.86534	1305.11934
3607.40734	1318.97099
3182.60193	1515.53161
3337.28075	1380.62259
3339.27096	1370.92560
3239.27696	1429.58456
3301.83380	1405.32749
3744.77483	1303.66972
3237.28675	1439.28155
3426.82630	1346.66853
3253.61246	1419.31095
3503.41498	1328.39176
3268.98492	1417.54388
3361.96929	1363.24995
3371.48467	1361.66350
3285.19099	1413.00314
3269.62009	1414.58959
3449.49842	1344.97318
3310.34174	1398.56492
3330.59006	1383.57688
3326.54285	1389.88469
3650.39288	1310.20204
3530.39288	1324.34418
3623.41498	1314.24963
3623.31684	1317.52137
3503.31684	1331.66350
3394.18300	1353.98785
3301.19862	1408.28178
3426.19112	1349.62282
3285.82616	1410.04885
3487.40734	1333.11312
3519.32447	1326.94214
3639.32447	1312.80001
3410.81866	1351.38989
3230.59606	1442.23584
3219.85816	1451.49794
3194.22470	1490.58584
3245.96765	1426.63027
3224.04806	1449.90456
3198.41460	1488.99246
3471.20127	1337.65386
3465.70449	1340.43245
3204.96260	1481.32375
3208.23538	1476.44371
3355.27860	1366.20424
3387.49231	1356.94214
3378.17536	1358.70921
3345.96165	1367.97131
3481.71213	1335.71109
3455.19363	1342.37522
3252.97728	1422.26524
3224.68323	1446.95027
3199.04977	1486.03817
3317.03243	1395.61063
3319.85216	1392.83898
3217.03843	1454.26959
3191.40497	1493.35749
3204.96260	1481.32375
	
NSGA-II_10:	64
3771.85087	1296.35040
3208.82647	1552.22696
3666.40052	1305.48068
3546.40052	1319.62282
3728.86534	1305.11934
3607.40734	1318.97099
3222.29190	1497.72862
3220.11221	1521.13483
3291.36995	1411.17299
3426.82630	1346.66853
3240.03145	1459.81208
3269.39085	1419.39153
3239.28463	1475.38233
3292.97772	1392.34582
3263.77452	1436.47357
3465.70449	1340.43245
3227.90823	1480.64658
3224.81126	1494.39012
3744.77483	1303.66972
3330.96446	1379.40592
3260.70516	1447.30808
3333.87232	1370.43245
3623.41498	1314.24963
3503.31684	1331.66350
3503.41498	1328.39176
3623.31684	1317.52137
3426.19112	1349.62282
3530.39288	1324.34418
3650.39288	1310.20204
3481.71213	1335.71109
3519.32447	1326.94214
3639.32447	1312.80001
3410.81866	1351.38989
3487.40734	1333.11312
3216.96216	1531.80642
3211.34583	1548.88846
3217.59285	1524.47334
3356.57065	1362.75680
3308.98536	1387.62446
3367.83313	1360.15883
3383.84077	1355.43747
3285.39848	1414.67017
3394.18300	1353.98785
3214.44280	1535.14492
3211.97652	1541.55538
3254.01447	1450.26237
3230.42759	1477.30808
3211.97652	1541.55538
3465.70449	1340.43245
3340.56301	1367.47815
3349.87996	1365.71109
3321.64751	1381.17299
3299.66841	1389.39153
3276.27593	1418.40134
3314.95682	1384.12728
3243.13418	1456.51195
3249.82487	1453.55766
3367.83313	1360.15883
3394.18300	1353.98785
3257.46649	1449.53598
3383.20559	1358.39176
3487.40734	1333.11312
3378.17536	1358.70921
3227.90823	1480.64658
	
NSGA-II_11:	81
4083.27159	1303.21491
3214.80570	1554.24706
4083.27159	1303.21491
3805.47319	1304.41026
3216.04362	1512.34054
3214.80570	1554.24706
3348.71368	1375.64696
3220.59409	1494.37165
3226.35900	1468.51379
3342.94876	1401.50482
3240.69449	1458.24017
3248.71968	1434.30592
3220.59409	1494.37165
3618.30806	1323.98283
3762.48765	1313.17920
3700.02283	1313.54055
3555.84324	1324.34418
3700.02283	1313.54055
3778.39714	1311.72958
3661.29359	1315.21389
3436.26902	1351.38989
3310.64134	1413.00314
3278.42763	1422.26524
3458.94114	1349.69454
3657.03730	1322.30949
3342.36063	1405.13346
3634.21755	1322.53321
3512.75956	1336.38486
3805.47319	1304.41026
3403.62571	1358.70921
3279.06281	1419.31095
3263.05517	1424.03231
3295.26888	1414.77021
3311.27652	1410.04885
3528.76719	1331.66350
3661.29359	1315.21389
3657.03730	1322.30949
3262.42000	1426.98660
3240.05932	1461.19446
3255.41037	1431.35163
3233.04969	1465.55949
3420.26138	1356.11125
3512.85770	1333.11312
3480.64399	1342.37522
3371.41200	1367.97131
3333.04369	1406.90053
3396.93502	1361.66350
3364.72131	1370.92560
3355.40437	1372.69267
3491.15485	1340.43245
3348.71368	1375.64696
3326.35300	1409.85482
3380.92739	1366.38486
3226.35900	1468.51379
3387.61808	1363.43057
3248.71968	1434.30592
3255.41037	1431.35163
3420.26138	1356.11125
3555.84324	1324.34418
3539.83560	1329.06554
3496.85006	1337.83448
3618.30806	1323.98283
3762.48765	1313.17920
3326.35300	1409.85482
3294.63371	1417.72450
3387.61808	1363.43057
3435.63384	1354.34418
3380.92739	1366.38486
3496.85006	1337.83448
3464.63635	1347.09658
3491.15485	1340.43245
3342.94876	1401.50482
3512.85770	1333.11312
3539.83560	1329.06554
3435.63384	1354.34418
3294.63371	1417.72450
3262.42000	1426.98660
3475.14721	1345.15381
3464.63635	1347.09658
3240.05932	1461.19446
3475.14721	1345.15381
	
NSGA-II_12:	63
4049.64927	1295.15505
3201.75850	1534.84492
3771.85087	1296.35040
3202.47047	1502.30157
3201.75850	1534.84492
3666.40052	1305.48068
3546.40052	1319.62282
3210.34774	1457.22388
3204.58282	1483.08175
3208.23538	1476.44371
3728.86534	1305.11934
3607.40734	1318.97099
3744.77483	1303.66972
3239.27696	1429.58456
3339.27096	1370.92560
3337.28075	1380.62259
3426.82630	1346.66853
3237.28675	1439.28155
3487.40734	1333.11312
3623.31684	1317.52137
3503.41498	1328.39176
3268.98492	1417.54388
3285.19099	1413.00314
3449.49842	1344.97318
3310.34174	1398.56492
3230.59606	1442.23584
3326.54285	1389.88469
3330.59006	1383.57688
3650.39288	1310.20204
3530.39288	1324.34418
3623.41498	1314.24963
3503.31684	1331.66350
3394.18300	1353.98785
3269.62009	1414.58959
3426.19112	1349.62282
3301.19862	1408.28178
3285.82616	1410.04885
3253.61246	1419.31095
3639.32447	1312.80001
3519.32447	1326.94214
3301.83380	1405.32749
3208.23538	1476.44371
3219.85816	1451.49794
3245.96765	1426.63027
3224.04806	1449.90456
3471.20127	1337.65386
3465.70449	1340.43245
3371.48467	1361.66350
3361.96929	1363.24995
3345.96165	1367.97131
3387.49231	1356.94214
3378.17536	1358.70921
3355.27860	1366.20424
3455.19363	1342.37522
3481.71213	1335.71109
3252.97728	1422.26524
3224.68323	1446.95027
3234.19366	1441.22432
3410.81866	1351.38989
3217.03843	1454.26959
3319.85216	1392.83898
3317.03243	1395.61063
3410.81866	1351.38989
	
NSGA-II_13:	59
4078.51475	1299.58778
3283.41893	1569.98860
3800.71635	1300.78313
3289.44957	1555.82671
3294.47579	1509.98860
3695.26599	1309.91342
3306.32297	1479.40937
3575.26599	1324.05556
3318.67913	1446.22816
3307.94123	1455.49026
3319.78841	1424.91103
3757.73081	1309.55208
3636.27282	1323.40372
3300.50644	1495.82671
3773.64030	1308.10246
3366.14622	1385.05532
3368.13643	1375.35834
3337.21700	1412.69464
3339.20721	1402.99766
3516.27282	1337.54586
3455.69177	1351.10126
3478.36389	1349.40592
3652.28045	1318.68236
3532.18231	1336.09624
3532.28045	1332.82450
3652.18231	1321.95410
3423.04847	1358.42059
3326.47910	1421.95674
3359.45553	1388.00962
3330.52631	1415.64894
3355.40832	1394.31742
3317.51251	1449.04566
3455.05660	1354.05556
3286.56898	1559.31701
3297.62584	1499.31701
3297.35638	1506.49829
3286.29952	1566.49829
3668.18995	1317.23274
3439.68414	1355.82262
3679.25835	1314.63478
3559.25835	1328.77692
3500.06674	1342.08660
3494.56997	1344.86518
3400.35014	1366.09624
3390.83476	1367.68268
3510.57760	1340.14382
3484.05911	1346.80796
3416.35778	1361.37488
3384.14407	1370.63698
3407.04083	1363.14195
3374.82712	1372.40404
3310.82182	1451.99995
3679.25835	1314.63478
3559.25835	1328.77692
3548.18995	1331.37488
3348.71763	1397.27171
3345.89790	1400.04336
3307.94123	1455.49026
3548.18995	1331.37488
	
NSGA-II_14:	67
4049.64927	1295.15505
3180.43256	1533.89498
3771.85087	1296.35040
3181.14453	1501.35163
3194.22816	1465.99283
3666.40052	1305.48068
3193.64594	1483.27940
3186.76086	1484.26959
3728.86534	1305.11934
3607.40734	1318.97099
3546.40052	1319.62282
3449.49842	1344.97318
3744.77483	1303.66972
3299.66841	1389.39153
3223.15738	1438.35351
3426.82630	1346.66853
3221.16718	1448.05050
3301.65861	1379.69454
3426.19112	1349.62282
3253.61246	1419.31095
3237.49288	1428.07989
3268.98492	1417.54388
3623.31684	1317.52137
3272.72939	1407.33386
3252.86534	1426.31282
3292.97772	1392.34582
3288.93051	1398.65363
3650.39288	1310.20204
3530.39288	1324.34418
3503.31684	1331.66350
3623.41498	1314.24963
3503.41498	1328.39176
3269.62009	1414.58959
3519.32447	1326.94214
3487.40734	1333.11312
3639.32447	1312.80001
3410.81866	1351.38989
3203.73858	1460.26688
3229.84807	1435.39922
3356.57065	1362.75680
3394.18300	1353.98785
3378.17536	1358.70921
3607.40734	1318.97099
3383.84077	1355.43747
3214.47649	1451.00479
3333.87232	1370.43245
3471.20127	1337.65386
3465.70449	1340.43245
3324.35694	1372.01889
3349.87996	1365.71109
3317.66625	1374.97318
3308.34931	1376.74025
3481.71213	1335.71109
3455.19363	1342.37522
3367.83313	1360.15883
3208.56366	1455.71921
3236.85770	1431.03418
3383.20559	1358.39176
3335.61942	1369.42093
3218.07408	1449.99327
3546.40052	1319.62282
3279.42008	1404.37957
3282.23982	1401.60792
3200.91885	1463.03854
3340.56301	1367.47815
3252.97728	1422.26524
3207.92848	1458.67350
	
NSGA-II_15:	69
3771.85087	1296.35040
3187.00110	1540.46353
3187.71308	1507.92017
3607.40734	1318.97099
3728.86534	1305.11934
3666.40052	1305.48068
3546.40052	1319.62282
3193.32941	1490.83813
3200.79670	1472.56137
3200.21449	1489.84794
3223.15738	1438.35351
3217.03843	1454.26959
3744.77483	1303.66972
3487.40734	1333.11312
3299.66841	1389.39153
3301.65861	1379.69454
3426.82630	1346.66853
3449.49842	1344.97318
3471.20127	1337.65386
3503.41498	1328.39176
3771.85087	1296.35040
3623.31684	1317.52137
3503.31684	1331.66350
3272.72939	1407.33386
3253.61246	1419.31095
3426.19112	1349.62282
3268.98492	1417.54388
3530.39288	1324.34418
3292.97772	1392.34582
3288.93051	1398.65363
3410.81866	1351.38989
3383.84077	1355.43747
3215.69009	1456.63027
3394.18300	1353.98785
3519.32447	1326.94214
3282.23982	1401.60792
3356.57065	1362.75680
3269.62009	1414.58959
3278.07174	1406.74025
3252.97728	1422.26524
3519.32447	1326.94214
3650.39288	1310.20204
3639.32447	1312.80001
3465.70449	1340.43245
3207.48739	1469.60708
3229.84807	1435.39922
3481.71213	1335.71109
3455.19363	1342.37522
3252.86534	1426.31282
3333.87232	1370.43245
3324.35694	1372.01889
3367.83313	1360.15883
3349.87996	1365.71109
3340.56301	1367.47815
3317.66625	1374.97318
3308.34931	1376.74025
3546.40052	1319.62282
3666.40052	1305.48068
3650.39288	1310.20204
3728.86534	1305.11934
3639.32447	1312.80001
3623.41498	1314.24963
3237.49288	1428.07989
3215.13220	1462.28775
3236.85770	1431.03418
3214.49702	1465.24205
3383.20559	1358.39176
3378.17536	1358.70921
3245.96765	1426.63027
	
NSGA-II_16:	71
3771.85087	1296.35040
3192.65071	1557.91130
3193.36268	1525.36794
3546.40052	1319.62282
3728.86534	1305.11934
3666.40052	1305.48068
3607.40734	1318.97099
3240.45683	1462.29612
3240.46162	1447.03085
3198.97901	1508.28590
3449.49842	1344.97318
3299.66841	1389.39153
3247.34671	1446.04066
3301.65861	1379.69454
3426.82630	1346.66853
3249.14252	1434.37957
3264.04850	1419.98514
3487.40734	1333.11312
3272.72939	1407.33386
3270.73919	1417.03085
3771.85087	1296.35040
3744.77483	1303.66972
3426.19112	1349.62282
3378.17536	1358.70921
3623.31684	1317.52137
3503.41498	1328.39176
3503.31684	1331.66350
3204.95040	1504.22101
3278.07174	1406.74025
3256.02760	1433.38938
3530.39288	1324.34418
3650.39288	1310.20204
3519.32447	1326.94214
3639.32447	1312.80001
3410.81866	1351.38989
3288.93051	1398.65363
3292.97772	1392.34582
3207.65991	1495.63462
3394.18300	1353.98785
3222.88585	1471.49999
3258.65294	1428.65363
3607.40734	1318.97099
3728.86534	1305.11934
3220.50040	1477.35786
3282.23982	1401.60792
3356.57065	1362.75680
3214.20496	1484.15128
3383.84077	1355.43747
3217.65962	1477.70856
3471.20127	1337.65386
3465.70449	1340.43245
3208.97872	1490.35984
3481.71213	1335.71109
3455.19363	1342.37522
3367.83313	1360.15883
3324.35694	1372.01889
3333.87232	1370.43245
3666.40052	1305.48068
3744.77483	1303.66972
3623.41498	1314.24963
3317.66625	1374.97318
3308.34931	1376.74025
3349.87996	1365.71109
3340.56301	1367.47815
3211.81950	1490.00914
3214.20496	1484.15128
3233.76614	1465.25041
3201.49837	1504.94740
3229.57654	1468.54570
3258.65294	1428.65363
3269.39085	1419.39153
	
NSGA-II_17:	64
4049.64927	1295.15505
3199.21925	1564.47984
3771.85087	1296.35040
3199.93122	1531.93649
3666.40052	1305.48068
3546.40052	1319.62282
3249.14252	1434.37957
3728.86534	1305.11934
3607.40734	1318.97099
3202.04358	1512.71666
3243.52619	1451.46161
3299.66841	1389.39153
3272.72939	1407.33386
3207.65991	1495.63462
3204.56294	1509.37816
3269.39085	1419.39153
3449.49842	1344.97318
3265.53802	1427.66343
3301.65861	1379.69454
3222.88585	1471.49999
3426.82630	1346.66853
3219.68969	1486.57017
3220.50040	1477.35786
3623.41498	1314.24963
3503.31684	1331.66350
3503.41498	1328.39176
3623.31684	1317.52137
3471.20127	1337.65386
3465.70449	1340.43245
3324.35694	1372.01889
3240.45683	1462.29612
3278.07174	1406.74025
3744.77483	1303.66972
3292.97772	1392.34582
3288.93051	1398.65363
3530.39288	1324.34418
3383.84077	1355.43747
3383.20559	1358.39176
3426.19112	1349.62282
3639.32447	1312.80001
