Numfront:	
6827.49998	1531.66125
6389.10611	1607.06674
5502.10844	2277.23431
5607.92966	2042.43690
5623.10520	2006.38139
5994.14667	1683.72061
5589.74760	2054.25485
6486.50470	1585.56951
6879.13540	1519.97275
7087.71729	1501.63874
6914.58549	1519.97079
5718.24369	1876.40016
6468.95211	1592.13805
5776.06034	1830.32282
5714.24004	1901.22266
5684.88609	1924.27362
5578.72714	2121.33689
6234.10585	1625.89032
6845.05256	1525.09271
7022.55895	1506.27791
6190.24826	1647.88103
6766.53629	1534.85083
5785.62293	1820.55186
5772.05670	1855.14533
5752.26533	1868.42532
5883.33450	1738.08506
5509.18441	2226.20778
6665.05370	1556.29848
5666.13124	1964.89619
6268.18868	1620.77036
6283.95301	1616.13119
5536.92390	2172.04978
5469.77263	2353.61960
5494.22832	2305.84744
5851.68717	1767.03880
6599.10381	1570.69143
6682.60629	1549.72993
6081.47328	1675.34534
6732.45345	1539.97079
5805.41429	1807.27187
5467.90251	2383.03170
5680.88245	1949.09612
5646.90021	1968.27889
5879.39001	1754.14058
5613.54261	2016.15235
5508.47373	2246.20778
5552.66497	2161.76797
6978.37658	1510.21361
6638.53795	1563.23400
5532.97941	2188.10529
5513.12889	2210.15227
5642.95572	1984.33441
6430.63495	1596.13314
7121.80013	1496.51878
7269.84933	1481.63874
6396.55212	1601.25310
5760.51292	1860.98959
7092.09187	1501.15600
6948.66832	1514.85083
5461.08132	2400.80294
5566.33701	2140.23183
	
NSGA-II_6:	72
7173.45770	1563.18430
5621.07315	2718.72654
6765.03025	1606.10610
6627.52112	1612.19410
6912.39563	1597.03839
5627.15116	2551.90816
6180.88969	1705.58139
5881.18346	1902.87423
6346.33530	1645.60027
6284.59063	1655.35941
6627.52112	1612.19410
6558.17559	1620.96304
6834.37577	1597.33716
6447.03691	1630.72218
6415.68083	1636.83132
5898.54770	1866.24580
6112.36176	1709.39670
5637.58408	2472.89836
7104.11217	1571.95324
6087.08927	1715.89952
5688.81312	2249.09107
5663.89549	2317.88884
7011.01143	1587.82152
6264.43872	1686.82548
5622.26960	2669.62312
5623.93928	2667.23265
5903.22437	1835.79219
6516.38243	1621.95324
6941.66590	1596.59046
6834.37577	1597.33716
5818.95131	1925.18302
5742.33260	2081.08044
5625.13573	2618.12924
5626.94256	2600.48992
7078.96762	1576.13108
5887.85529	1881.94992
6213.06337	1694.51862
7017.92079	1584.99429
5969.17462	1812.71122
5716.34720	2164.21800
6268.38321	1670.76997
6002.23599	1745.62918
5639.26005	2449.89630
5628.82714	2528.90611
5854.18628	1918.91419
5934.17035	1819.60945
5653.46258	2396.89865
5789.49434	2016.37581
5643.20454	2433.84079
6018.44341	1730.21862
6050.61710	1719.15584
5726.96353	2127.23818
5678.66971	2278.07062
5660.28378	2379.12741
5777.92419	2048.75165
5663.86386	2349.49580
5982.92243	1807.84242
5701.30549	2204.64907
5986.86691	1791.78691
5815.00682	1941.23854
5803.58224	1971.34075
5738.38812	2097.13596
5998.29150	1761.68469
5637.55245	2504.50532
6558.17559	1620.96304
5799.63775	1987.39627
5692.75760	2233.03556
5636.18827	2516.26724
5708.12668	2186.87783
5670.71669	2300.11760
5777.56757	2074.81161
5777.56757	2074.81161
	
NSGA-II_7:	85
7556.85627	1483.46802
5439.85944	2452.51958
7347.71171	1485.04495
7318.42239	1491.54776
7182.88927	1496.38598
6081.47328	1675.34534
5994.14667	1683.72061
5809.41793	1782.44936
5776.06034	1830.32282
6921.65496	1521.02321
5674.60305	1955.38067
5555.54168	2160.05224
5684.88609	1924.27362
6739.52293	1541.02321
6440.80318	1590.60538
7057.18808	1516.18499
6828.16845	1539.09191
6529.44870	1588.67408
6338.63031	1628.09839
5609.59812	2032.20787
5560.63675	2138.08252
7086.47740	1509.68217
6580.11014	1583.67674
5478.92297	2315.94966
6342.57480	1612.04288
5718.24369	1876.40016
5447.64609	2381.49306
5508.47373	2246.20778
7136.04737	1509.45734
6292.86641	1634.13844
5454.46728	2363.72181
5565.29192	2102.02701
5488.67321	2257.92443
6106.74578	1668.84253
5919.02701	1699.98257
5585.80312	2070.31036
5561.34743	2118.08252
5484.72872	2273.97994
5471.39110	2353.72090
5531.08599	2207.82439
6176.27870	1663.72061
5910.77260	1731.44864
5703.34049	1920.87438
7000.75724	1516.38598
5914.71709	1715.39313
5851.68717	1767.03880
5752.26533	1868.42532
5760.51292	1860.98959
6874.81306	1534.09457
6415.53069	1597.10820
5883.33450	1738.08506
5613.54261	2016.15235
6397.97811	1603.67674
5542.54200	2178.33433
5641.24545	2003.25413
5646.90021	1968.27889
5714.29920	1892.45567
5446.93541	2401.49306
5443.44683	2430.80385
5968.87417	1690.22343
6213.72993	1650.40039
5585.09244	2090.31036
5535.25543	2182.27881
5513.12889	2210.15227
6637.27772	1562.46071
6283.22076	1643.10503
6666.56704	1555.95789
6710.23361	1547.52602
5785.62293	1820.55186
7000.75724	1516.38598
5598.64951	2054.15355
5623.10520	2006.38139
5882.62382	1758.08506
5805.47345	1798.50487
6243.01925	1643.89758
6597.66272	1577.10820
5442.73615	2450.80385
6210.26487	1658.03971
5876.95966	1760.53598
5484.01804	2293.97994
7165.57967	1505.04495
5589.74760	2054.25485
5509.18441	2226.20778
5472.10178	2333.72090
5474.97848	2332.00517
	
NSGA-II_8:	70
7265.46448	1481.89072
5455.04693	2386.37382
6182.19123	1665.79642
5484.72872	2273.97994
5878.40136	1760.77635
6234.10585	1625.89032
5652.81274	1970.35470
5557.94825	2135.51731
6655.06820	1564.68258
5639.55654	2001.76920
5764.78864	1868.06565
6771.12619	1537.14579
5629.01773	2008.45720
6071.12947	1681.85193
6112.65831	1670.91833
6000.05920	1685.79642
5918.03835	1706.61834
5724.15622	1878.47596
6562.16487	1583.91998
6871.49215	1526.52794
5667.00361	1964.45192
5804.42563	1813.90764
6396.55212	1601.25310
6318.03584	1611.01122
6586.62844	1574.32500
6620.71128	1569.20504
6491.09460	1587.86446
6950.00843	1516.76982
5484.12024	2314.60252
6682.60629	1549.72993
5808.42928	1789.08513
5473.80177	2345.75124
6919.17539	1522.26575
7231.38164	1487.01068
7165.09852	1492.50856
5783.97359	1836.85729
5699.70053	1926.24812
7083.33244	1501.89072
5950.21204	1695.55556
5508.52373	2235.87744
6430.63495	1596.13314
5720.15258	1903.29847
6821.64499	1536.28708
5840.60296	1778.02235
5800.48115	1829.96315
6230.16136	1641.94584
6196.16079	1649.95684
5541.88132	2188.00398
5610.14343	2033.58714
6737.04336	1542.26575
5522.03080	2210.05097
5532.97941	2188.10529
5914.09387	1722.67385
5882.34584	1744.72083
7019.54135	1511.64790
5546.48649	2162.27881
5513.12889	2210.15227
6283.95301	1616.13119
7131.01568	1497.62852
6883.72530	1522.26770
5461.35210	2370.31830
5581.74326	2097.41481
5479.50262	2338.60166
5592.12304	2083.47033
5561.89274	2119.46180
5488.67321	2257.92443
5686.85413	1942.40494
5768.73312	1852.01013
5595.66013	2056.33066
6984.09126	1511.64986
	
NSGA-II_9:	77
8051.32766	1474.03227
5426.24445	2517.44501
7301.70522	1476.45868
6378.94350	1600.83711
6336.72400	1612.14773
6074.57210	1679.90530
5506.85526	2246.10648
5446.93541	2401.49306
5434.16762	2484.49822
5802.51674	1787.00932
6478.18468	1591.07797
6216.49722	1625.47434
5844.78598	1771.59876
7196.40639	1495.53550
5513.12889	2210.15227
5478.92297	2315.94966
5560.63675	2138.08252
5912.12582	1704.54253
5609.59812	2032.20787
5798.51310	1811.83183
5623.10520	2006.38139
6176.27870	1663.72061
5488.67321	2257.92443
6548.56429	1587.51050
5903.87141	1736.00860
5585.80312	2070.31036
7065.56250	1500.60082
5994.14667	1683.72061
5583.47397	2090.20906
5546.39134	2197.72217
5469.77263	2353.61960
5876.43331	1742.64503
5484.01804	2293.97994
5561.34743	2118.08252
5769.15915	1834.88278
6266.34439	1615.71520
6189.00857	1648.03971
7247.69454	1480.60082
5426.95513	2497.44501
7119.57318	1496.45868
6590.18369	1573.09068
5443.44683	2430.80385
6212.55274	1641.52985
7020.33200	1506.21782
6106.74578	1668.84253
6448.47642	1595.71520
5439.85944	2452.51958
5745.36414	1872.98528
6966.32132	1510.35995
6907.73289	1521.09590
5760.51292	1860.98959
5718.24369	1876.40016
6853.72221	1525.23804
5694.44868	1914.50265
5669.99299	1962.27481
5944.29950	1693.47975
5680.94160	1940.32913
6803.87505	1534.99718
5694.44868	1914.50265
6713.66118	1546.69802
6760.74000	1545.23804
6710.89283	1554.99718
5598.64951	2054.15355
5528.20928	2209.54012
5646.90021	1968.27889
5555.54168	2160.05224
6640.03086	1563.33154
5642.95572	1984.33441
5714.29920	1892.45567
6106.74578	1668.84253
7035.85424	1505.23804
5565.29192	2102.02701
5451.59058	2365.43754
5440.57012	2432.51958
5548.72048	2177.82348
5472.10178	2333.72090
5447.64609	2381.49306
	
NSGA-II_10:	72
7286.37958	1483.08732
5452.22967	2472.84202
5467.95277	2454.96947
5475.95342	2337.57255
7142.95603	1496.78215
7252.29674	1488.20728
6760.53865	1545.27102
5918.37117	1737.50970
5819.98422	1792.93678
6095.89122	1685.83276
6011.61414	1689.64807
5632.86938	2012.30885
5616.60831	2058.03495
5586.57038	2121.78927
5513.03605	2230.05943
6409.23905	1612.25166
6832.92107	1543.89701
5579.52604	2141.20883
6329.59079	1614.86287
5886.19749	1748.57248
5777.98040	1866.91705
5933.44495	1710.46998
5546.36202	2213.79293
5670.85526	1968.30357
5877.23221	1762.51697
6249.51244	1629.74197
5779.52063	1844.98376
6182.19123	1665.79642
6128.06490	1674.76998
5599.51178	2060.18231
5586.60201	2090.18231
5491.67653	2319.70000
5862.25346	1777.52622
5574.20777	2165.87839
5509.31102	2289.69909
6596.95781	1581.11162
6842.90657	1535.51290
6680.46030	1560.15012
6670.47479	1568.53423
7074.53929	1507.72454
5735.71116	1882.32761
5704.21286	1920.43011
5965.61863	1699.40721
6295.50795	1619.98283
6283.59527	1624.62201
6726.45581	1550.39098
6714.54313	1555.03016
6245.56795	1645.79749
6876.98941	1530.39294
6446.04155	1599.98479
5525.88245	2213.90262
5546.39365	2182.18597
5513.00442	2261.66639
6411.95871	1605.10475
7064.80486	1515.40618
6541.43108	1590.22565
6500.16788	1591.01122
6931.11574	1521.41938
6211.56738	1653.80849
5649.96591	2010.16149
5811.01893	1806.88127
5788.48592	1831.03928
5726.74588	1896.27210
5550.33814	2166.13046
7020.41295	1516.69811
5660.42319	1990.26186
5688.31171	1945.25261
6972.37894	1520.63380
6636.39196	1573.65419
5456.17415	2456.78650
5704.21286	1920.43011
7108.87319	1501.90211
	
NSGA-II_11:	76
7333.61346	1486.20339
5442.19977	2539.27497
5442.37952	2455.03966
6554.41509	1587.40565
7299.53062	1491.32336
7164.20112	1495.24948
6440.80318	1590.60538
6825.63634	1535.30412
5700.36121	1916.57846
6720.83477	1539.88670
5681.83334	1940.29391
6868.88397	1525.00666
6000.05920	1685.79642
5881.83749	1763.85570
6087.38582	1677.42115
6982.06908	1515.24948
6182.19123	1665.79642
7072.37915	1510.84062
5446.93541	2401.49306
5557.58400	2154.10281
6902.96681	1519.88670
5924.93954	1702.05837
6196.16079	1649.95684
5791.53546	1822.62767
6280.09079	1635.07774
5488.67321	2257.92443
6112.65831	1670.91833
6579.68758	1580.90284
5506.85526	2246.10648
7112.56570	1506.93798
6321.07773	1634.66693
5917.53000	1725.75321
5512.46821	2219.82193
6596.24346	1566.50989
5643.84745	1984.29919
6325.02221	1618.61142
5675.90552	1964.35062
5471.39110	2353.72090
5757.46017	1877.00989
5450.87990	2385.43754
5481.78507	2315.94966
5672.18342	1974.78744
5536.92390	2172.04978
6246.00795	1640.19770
6230.24363	1644.83688
5484.01804	2293.97994
5570.28150	2124.17632
5558.29467	2134.10281
5531.31095	2198.33433
5781.97287	1832.39863
5445.96691	2433.32393
5766.42546	1863.06540
5629.01773	2008.45720
5610.48985	2032.17265
5950.21204	1695.55556
5885.78198	1747.80019
5724.15622	1878.47596
6397.97811	1603.67674
6367.84729	1605.54006
5840.60296	1778.02235
5509.18441	2226.20778
5715.19093	1892.42045
5806.36518	1798.46966
5604.56204	2056.22936
6686.75194	1545.00666
6647.87888	1554.82139
5472.10178	2333.72090
5815.33046	1784.52517
5571.20445	2104.10281
7130.11828	1500.36944
6613.79605	1559.94135
5582.75036	2086.33066
5451.59058	2365.43754
5443.09020	2435.03966
5475.38558	2327.33505
5454.46728	2363.72181
	
NSGA-II_12:	76
7979.76440	1484.74295
5477.64817	2452.23192
7230.14195	1487.16936
7979.76440	1484.74295
6895.79321	1526.69802
7191.61145	1496.92850
5486.06503	2326.02693
5480.25635	2384.12942
6540.02238	1588.19357
5487.96253	2277.92443
5479.54567	2404.12942
7048.00992	1507.16936
5908.21829	1741.11219
5782.22375	1837.98665
5532.97941	2188.10529
5561.89274	2119.46180
6071.12947	1681.85193
6353.78359	1612.34538
5802.07427	1815.93966
5595.66013	2056.33066
6232.86615	1626.04900
6112.65831	1670.91833
6000.05920	1685.79642
6282.71332	1616.28986
6948.76874	1516.92850
5806.01876	1799.88415
6831.05523	1530.42693
5857.59970	1769.11461
5710.62939	1924.27737
5552.22530	2160.56308
5714.84451	1893.83495
5508.52373	2235.87744
5652.81274	1970.35470
6473.74706	1590.74505
7112.42845	1500.66779
5755.61527	1870.70472
5815.33046	1784.52517
5675.90552	1964.35062
7018.30166	1511.80658
6395.31243	1601.41178
6718.45612	1545.30502
7107.63350	1502.06079
5634.75654	2006.74147
6786.32246	1541.56572
5606.19895	2049.64266
6225.45661	1649.74384
5790.87478	1832.29733
5527.76961	2208.33524
5586.03417	2079.94481
5766.42546	1863.06540
6635.23591	1564.72454
6182.19123	1665.79642
5915.97426	1716.00286
5571.20445	2104.10281
5610.48985	2032.17265
6668.60896	1555.06416
6448.47456	1597.24787
6585.38875	1574.48368
6784.73145	1542.75353
6229.40110	1633.68832
5724.15622	1878.47596
5681.48692	1941.70841
5643.50103	1985.71368
5950.21204	1695.55556
5513.12889	2210.15227
5891.58195	1749.93183
5699.70053	1926.24812
5488.67321	2257.92443
6581.92370	1582.12300
5924.93954	1702.05837
5561.18206	2139.46180
5494.41201	2256.20870
5690.38883	1941.60710
5536.92390	2172.04978
5512.41822	2230.15227
6194.92110	1650.11552
	
NSGA-II_13:	79
8072.24276	1475.22887
5478.55075	2484.03844
7301.70522	1476.45868
5552.87701	2186.41537
7272.41590	1482.96149
5566.96491	2141.38031
5918.03835	1706.61834
6404.48385	1606.39143
5705.63648	1931.58274
5682.14306	1959.68524
5877.66918	1775.17444
6336.72400	1612.14773
5882.34584	1744.72083
6182.19123	1665.79642
5600.32250	2093.50685
5502.57772	2392.65356
5540.26883	2244.51786
5618.48995	2068.58522
5718.54625	1901.58274
7179.19677	1491.35011
5503.18619	2352.03098
5748.01810	1893.21843
6853.75521	1534.61332
5486.08262	2446.26720
5905.12858	1736.61834
6557.57497	1581.62502
6071.12947	1681.85193
6112.65831	1670.91833
5540.97950	2224.51786
5626.44296	2046.53824
5649.49615	1987.55870
6486.50470	1585.56951
6000.05920	1685.79642
5682.85374	1939.68524
7020.33200	1506.21782
6785.22444	1535.98734
6257.58751	1628.40968
5793.85402	1826.13640
5491.15893	2425.93594
5515.79438	2293.92848
5789.90954	1842.19191
6897.82355	1521.10925
6599.10381	1570.69143
6967.35648	1515.98734
5635.87569	2037.55870
5500.59167	2416.95640
5668.76584	1984.72029
5758.16151	1864.23889
6656.95202	1563.77300
6907.73289	1521.09590
5614.54546	2084.64074
7089.86493	1501.09590
5590.17909	2122.48639
6436.65753	1595.32865
5950.21204	1695.55556
5636.58637	2017.55870
6219.64246	1652.47620
5802.81931	1812.19191
5824.80001	1809.95366
7119.57318	1496.45868
6735.37728	1545.74648
6706.79918	1554.01386
5528.81450	2263.23321
6307.43468	1618.65054
5833.76529	1796.00917
5501.30234	2396.95640
5863.23715	1787.64486
5525.22711	2284.94894
5544.92399	2208.46235
5586.23460	2138.54191
5525.93779	2264.94894
5503.89687	2332.03098
5479.26143	2464.03844
5767.12680	1850.29441
5510.71807	2314.25974
6253.64303	1644.46520
5506.77358	2330.31525
5483.16508	2462.82827
6211.89949	1661.15920
	
NSGA-II_14:	82
7347.71171	1485.04495
5510.55277	2534.77250
7318.42239	1491.54776
7182.88927	1496.38598
6106.74578	1668.84253
5517.52555	2435.10237
5516.96056	2492.96863
5757.97205	1872.63818
5600.32250	2093.50685
5705.22606	1924.39048
5628.60735	2080.28790
6188.31039	1648.55369
6440.80318	1590.60538
6739.52293	1541.02321
6243.01925	1643.89758
5994.14667	1683.72061
6081.47328	1675.34534
5676.94121	1937.60943
6529.44870	1588.67408
6828.16845	1539.09191
6176.27870	1663.72061
5578.28159	2160.58889
6921.65496	1521.02321
5712.63372	1899.50693
5527.77561	2347.14078
6637.27772	1562.46071
5845.46781	1785.83437
5528.38409	2306.51820
5883.33450	1738.08506
6261.26628	1633.61901
7000.75724	1516.38598
5585.14696	2129.56236
5550.42501	2239.43616
5863.18259	1769.55114
5521.36782	2388.94464
5820.19532	1792.33718
5867.12708	1753.49562
5768.11546	1843.65863
6324.17735	1626.38266
5520.75934	2429.56722
5513.72677	2498.50378
5792.16025	1832.03586
6367.84729	1605.54006
7153.59995	1502.88880
7057.18808	1516.18499
5968.87417	1690.22343
5513.42947	2533.05677
5524.24453	2387.22891
6415.53069	1597.10820
5643.66924	2024.69147
6618.88027	1576.80049
5524.54182	2352.67593
5915.08252	1716.03808
6580.11014	1583.67674
6397.97811	1603.67674
5561.65606	2219.43616
5659.45414	2000.07928
5636.01501	2055.40435
7136.04737	1509.45734
7086.47740	1509.68217
5548.79702	2268.74696
5654.90030	2004.69147
6692.68102	1554.09457
6874.81306	1534.09457
5799.86348	1821.61165
5590.17909	2122.48639
5910.77260	1731.44864
5919.02701	1699.98257
5729.02107	1886.28798
5563.10604	2196.64440
6342.57480	1612.04288
5661.76567	1973.66494
5560.69453	2230.64446
5803.80797	1805.55614
5539.61515	2286.51820
6341.72993	1619.81412
6892.36564	1527.52602
6710.23361	1547.52602
5665.71015	1957.60943
5574.33710	2176.64440
6666.56704	1555.95789
5944.29950	1693.47975
	
NSGA-II_15:	82
7654.90757	1539.07541
5620.88263	2657.17055
7422.96699	1558.00133
7194.02781	1563.04029
6934.16960	1580.00311
7107.83643	1576.08133
6280.35843	1688.96769
6112.36176	1709.39670
7490.26863	1547.08515
7606.17685	1544.64267
6834.92842	1589.76224
6885.43889	1585.57037
6005.19269	1757.12473
5738.38812	2097.13596
5993.76810	1787.22695
5906.18107	1847.28774
5815.00682	1941.23854
5692.75760	2233.03556
5670.71669	2300.11760
6722.32931	1604.64033
5622.07908	2608.06714
5884.61307	1906.36950
5934.17035	1819.60945
6688.24647	1609.76029
6187.79088	1701.02143
7441.53792	1552.65241
6614.00840	1617.17005
6536.95255	1621.80923
5818.95131	1925.18302
5963.68290	1811.51046
6484.29878	1632.27811
5685.93641	2250.80680
6305.52074	1662.14062
5630.24348	2522.11079
5716.34720	2164.21800
6025.34460	1725.65866
6087.08927	1715.89952
6374.50627	1646.44645
6402.16810	1641.80728
6213.06337	1694.51862
5769.37631	2077.13814
5910.12556	1831.23223
6009.13718	1741.06922
5989.82361	1803.28246
6800.84558	1594.88221
7159.94498	1568.16025
