Numfront:	
7605.86221	2375.35500
7715.61041	2316.46626
7481.60531	2665.71085
7728.84173	2303.92030
7562.61579	2414.51598
7485.86726	2599.07712
7838.64435	2254.97541
7771.20043	2272.77143
7477.99945	2685.99947
8152.36854	2148.37110
7917.13185	2230.40159
7530.61782	2460.06141
7514.03901	2494.52100
7494.65151	2549.99729
7676.87524	2338.65812
8363.99283	2117.98952
7649.33798	2352.24985
8198.15691	2130.35020
7542.03083	2455.62868
7513.21211	2496.59305
7752.37264	2291.64180
7764.74632	2287.90376
7629.82953	2368.10772
8224.82240	2130.25597
7544.45036	2442.13149
7770.37353	2274.84348
7695.70303	2319.78774
8187.44623	2134.42661
8164.96377	2136.27380
8075.24349	2154.96624
8006.97267	2174.83432
7729.66863	2301.84825
7694.87613	2321.85980
7681.35962	2328.33869
7640.11300	2363.48257
7605.03531	2377.42706
7505.32308	2513.00132
7554.02879	2431.31430
7523.45290	2475.65062
7521.20393	2478.93179
7665.46223	2343.09085
7554.02879	2431.31430
7480.98898	2680.14161
7574.02879	2410.08325
7977.55877	2196.06538
7970.49139	2205.29208
8003.85081	2188.68783
8004.67771	2186.61578
7959.78071	2209.36849
7587.03442	2394.22538
7940.27227	2225.22635
8154.25310	2140.35020
7543.62346	2444.20355
7741.78654	2294.00248
7506.14998	2510.92926
7988.26945	2191.98897
7499.72562	2523.94177
7680.53272	2330.41075
7898.30406	2249.27196
7927.84253	2226.32518
7573.20189	2412.15530
7531.44473	2457.98936
	
NSGA-II_6:	81
9152.09029	2112.07795
7868.57726	2914.95517
9114.83254	2128.38311
8619.37161	2139.84907
8452.21602	2239.71455
8372.88869	2241.86259
7930.94401	2568.94010
7871.76543	2865.53425
7871.61457	2905.56996
7984.28252	2512.39642
8008.33404	2478.54478
8003.03345	2504.46837
9117.75050	2126.02243
8616.45365	2142.20975
8142.35938	2395.91519
8037.74793	2457.31372
8149.02254	2380.05944
8078.60570	2431.09073
8197.86041	2354.29241
7920.64964	2625.50864
7892.07170	2747.58583
8492.27305	2211.72150
8248.70810	2311.37434
8506.56409	2210.47905
7976.06398	2540.68069
7922.72547	2597.22437
7922.72547	2597.22437
8517.67812	2198.88692
7876.50532	2860.78765
7947.35228	2563.56691
8572.02619	2169.65143
8538.38927	2191.37952
7896.95612	2729.99187
8027.66026	2470.81090
8482.18538	2225.21869
7960.35791	2547.70904
7903.01684	2680.15743
8098.17485	2422.97751
8238.86335	2324.49217
7902.85095	2702.54336
7880.14987	2814.86405
7879.98397	2837.24998
8219.29420	2332.60540
7888.36841	2786.57978
8335.63095	2258.16776
8552.01790	2184.94244
8054.72776	2453.07894
8075.00568	2441.00855
7890.43136	2765.48280
9149.17233	2114.43862
8585.03182	2153.79356
8338.54891	2255.80708
8369.97073	2244.22327
8108.01960	2409.85968
8212.77622	2344.88389
7892.72247	2736.72598
8122.08146	2407.98558
8262.76996	2309.50025
7911.23539	2651.87316
7908.03803	2668.52227
7883.68726	2798.25603
7890.43136	2765.48280
8462.85916	2232.95256
8302.61703	2289.31663
7916.25658	2640.23800
7898.81580	2714.81260
8181.35440	2356.46770
8522.48768	2192.26051
7975.88044	2547.05159
8165.52855	2377.88415
8323.60568	2276.68538
8127.58874	2401.74646
8178.43643	2358.82838
8582.11386	2156.15424
8168.34876	2372.32557
8289.26590	2290.62987
8280.12992	2299.79053
8283.04788	2297.42985
8325.54328	2271.66494
8268.27725	2303.26112
8309.13501	2277.03813
	
NSGA-II_7:	81
8127.11400	2159.32692
7375.75343	2573.91844
7382.25625	2572.13698
7389.16673	2475.30129
7386.35624	2520.77758
7387.18314	2518.70552
7980.41825	2190.16041
7987.41886	2182.03284
8120.11338	2167.45449
8024.08721	2180.84078
7532.79220	2387.41025
7540.12191	2383.55674
7882.23077	2207.62311
7849.46775	2212.92323
7916.29891	2199.47029
8082.35574	2167.47973
7942.66060	2190.18566
7689.07658	2284.30188
7509.00057	2389.41460
7556.74185	2364.77740
7476.48650	2407.05392
8055.99405	2176.76437
7839.97672	2220.85315
8065.48507	2168.83445
7463.33462	2426.21490
7756.90142	2244.86873
7724.10556	2269.30147
7815.39960	2221.07604
8031.41693	2176.98727
7891.72179	2199.69319
7699.03317	2280.53252
7785.98571	2242.30710
7753.91321	2251.01720
7629.28426	2332.40853
7805.90857	2229.00596
7925.78994	2191.54037
7631.49011	2325.46721
7803.78386	2236.19600
7790.96957	2236.71592
7660.48958	2303.46088
7702.02138	2274.38406
7411.40964	2461.80411
7611.62189	2335.26208
7682.08201	2291.76358
7410.58274	2463.87616
7469.31016	2416.79412
7482.98931	2405.27247
7425.08344	2452.28878
7884.39208	2203.54670
8058.15536	2172.68796
7813.23829	2225.15245
7498.72405	2395.56307
8126.28710	2161.39897
7502.49776	2391.19606
7447.07260	2428.28498
7440.82353	2440.57305
7593.48546	2339.69283
7728.44707	2259.30147
7453.57542	2426.50352
8082.35574	2167.47973
7737.93809	2251.37155
7717.60275	2271.08292
7439.99663	2442.64511
7443.29889	2432.65199
7652.66812	2312.99464
7731.43528	2253.15300
7634.47832	2319.31874
7919.28712	2193.32183
7586.15575	2343.54635
7576.01899	2352.70535
7772.00624	2243.21873
7942.66060	2190.18566
7663.89221	2298.08769
7657.50137	2309.60934
7564.07157	2360.92389
7640.98114	2317.53729
7670.39503	2296.30623
7575.19209	2354.77740
7842.13803	2216.77674
7586.98265	2341.47429
7418.58063	2454.07024
	
NSGA-II_8:	78
9143.03914	2107.67053
7487.30012	2444.91751
8314.64884	2149.47290
8956.15908	2120.54424
8445.44240	2147.96101
8847.36751	2121.70177
8150.59767	2159.92020
8740.39451	2132.05612
8683.31635	2132.14907
8446.26930	2145.88896
8660.48746	2134.57548
8230.50472	2157.40084
8526.17634	2143.36960
8610.32046	2135.44165
7663.94972	2298.56089
7857.32260	2206.07906
7521.00361	2412.63041
9058.89502	2115.59847
8763.22340	2129.62971
8824.53862	2124.12818
8303.93816	2153.54931
8599.60978	2139.51806
7697.69206	2270.94848
7672.47139	2287.00399
8069.62811	2174.57583
7780.29963	2234.93345
7904.22402	2199.57624
7511.36318	2418.95452
9036.06613	2118.02488
8978.98798	2118.11783
7537.44378	2396.47456
7892.68644	2205.72471
7668.27816	2292.17954
8103.69626	2166.42302
7737.60395	2252.05776
7499.82560	2425.10298
7945.73610	2197.38381
7805.21406	2222.16179
7604.92833	2331.93867
7791.53097	2232.06884
7751.26625	2238.71925
7953.29044	2193.20535
7541.73338	2385.41852
7488.12702	2442.84545
9096.13772	2114.17334
7692.42382	2278.30078
7595.54104	2350.20401
7726.04558	2254.77477
7596.69244	2340.69716
8043.09225	2178.94237
7816.75164	2216.01333
7491.58971	2433.86147
7840.10911	2211.93692
7585.90061	2356.52811
7546.20091	2379.02071
7566.12715	2371.43506
8563.41904	2141.94447
8267.74742	2155.97571
7525.74186	2405.03726
7650.50010	2305.48265
7639.55595	2312.54434
7710.31477	2266.09878
7739.72867	2244.86772
7570.59467	2365.03726
7964.00112	2189.12894
8086.48276	2172.28088
8139.06010	2166.06866
8010.90254	2182.62612
8800.46610	2128.20458
8800.46610	2128.20458
9120.21024	2110.09693
7621.91311	2324.64165
8139.88700	2163.99661
7500.65250	2423.03093
7711.14167	2264.02672
7685.92100	2280.08223
7990.51492	2185.15459
7626.10634	2319.46610
	
NSGA-II_9:	85
9128.08997	2172.15873
7935.26403	2820.74239
7935.43367	2746.48030
7935.26403	2820.74239
8917.46339	2195.24623
8849.52069	2196.61807
7939.82559	2735.92645
8076.76576	2438.17676
8942.36858	2189.25971
8147.18937	2383.76199
8042.37108	2466.20812
8134.78356	2407.39110
8051.78498	2447.33774
8240.16154	2342.37423
8015.03053	2477.33774
7989.25608	2538.60962
8421.48912	2262.29661
8277.90559	2303.87197
8097.86987	2422.46649
8180.98197	2358.32633
8248.49170	2325.10303
7944.78872	2711.75894
7956.87973	2639.19218
7950.31714	2688.84441
8081.19887	2426.10668
8168.55068	2373.76199
7953.75279	2664.44406
7943.96182	2713.83100
8663.79929	2213.71904
8325.15930	2282.24137
8652.61147	2217.35923
7953.75279	2664.44406
7962.40815	2616.27765
8006.44354	2494.13606
9047.37309	2184.54990
8258.85262	2323.53489
8969.86097	2187.09341
8691.29169	2211.55275
8004.98815	2515.84677
8213.49605	2342.46847
8277.71809	2317.16400
8501.25239	2249.96071
8508.91879	2237.83727
8413.82273	2274.42004
8768.80381	2209.00924
8731.10512	2209.92997
8571.67729	2228.11632
8005.61664	2496.20812
8388.97505	2278.15447
8352.65169	2280.07508
8296.77106	2297.50108
8107.21014	2410.24882
9009.67440	2185.47064
9009.67440	2185.47064
8599.16968	2225.95003
7979.84218	2557.47999
7979.21369	2577.11865
8536.41118	2235.67098
9100.59758	2174.32503
9099.77068	2176.39708
8797.12311	2204.77088
8821.20140	2200.85642
7971.31403	2590.12930
8313.97148	2285.88156
8601.04079	2223.43999
7979.21369	2577.11865
7980.66908	2555.40794
8403.46181	2275.98818
8490.89147	2251.52884
8848.69379	2198.69012
8628.53319	2221.27370
8822.02830	2198.78436
8448.15462	2262.20237
9074.86549	2182.38361
8519.27971	2236.26914
8769.63071	2206.93718
9048.19999	2182.47784
8476.40471	2253.69513
8448.98152	2260.13031
8208.51247	2351.58985
8796.29621	2206.84294
7966.23478	2604.47082
7997.53766	2520.28441
7996.40115	2532.64509
9075.69239	2180.31155
	
NSGA-II_10:	83
8943.91782	2128.85573
7473.78567	2592.91523
8434.02803	2154.20045
8803.39578	2153.63371
7847.82710	2324.59470
7558.74396	2527.77540
7533.70423	2536.03353
8909.89778	2136.85138
8389.29732	2166.27251
7672.66298	2418.80705
7644.91865	2443.42340
8216.84117	2191.84106
8866.42610	2143.79041
7818.41320	2345.82576
7598.92772	2482.45768
8400.83490	2160.12405
8261.13976	2182.82997
7798.61985	2351.89326
7582.15240	2504.07177
7635.18342	2456.04062
7506.51004	2561.07494
7996.83194	2269.74783
7664.59731	2434.80957
7762.55032	2363.32259
7532.52130	2545.21707
8183.64804	2197.76465
7971.78505	2281.11080
8294.33290	2176.90638
7488.86336	2578.97075
7881.02023	2318.67111
7956.70736	2295.05529
7586.74719	2490.93960
8072.41801	2238.64358
7518.62654	2549.97802
8249.60219	2188.97843
8866.42610	2143.79041
8910.72469	2134.77932
8343.52047	2172.56882
8203.82534	2195.27474
7795.74345	2357.39900
8283.62222	2180.98279
7623.61694	2463.98259
7822.18468	2338.87564
8083.59933	2226.65759
7920.62961	2306.22634
7736.01282	2379.04791
7837.09807	2335.59376
8833.23296	2149.71401
7765.42671	2357.81686
7560.97439	2516.54434
8057.95692	2240.93853
8096.61517	2223.22391
7571.66950	2504.88409
7516.12157	2556.54434
7655.06163	2441.31238
8042.87923	2254.88302
8127.50314	2216.65759
7699.55321	2406.13683
8011.90962	2255.80334
7719.06166	2390.27897
8356.53631	2169.13514
7898.56826	2311.93463
7710.79215	2395.10342
8156.40185	2208.28923
8804.22268	2151.56166
7501.04388	2570.48883
8001.19895	2259.87975
8054.18544	2247.88865
7614.00540	2468.51319
7750.34902	2371.76134
7607.92520	2478.46703
8943.09092	2130.92779
7946.56438	2297.16632
8323.34318	2175.05873
7629.84096	2457.36789
7560.97439	2516.54434
8423.31736	2158.27686
8172.11046	2203.91312
7689.64777	2411.51002
7986.12126	2273.82424
8045.10276	2249.87975
8107.32585	2219.14751
7670.13932	2427.36789
	
NSGA-II_11:	86
8745.94111	2093.61937
7399.46105	2519.80908
8213.22243	2121.39049
8605.41907	2118.39735
7534.74047	2351.81203
8667.22826	2115.40082
8134.50959	2143.17195
7814.58281	2233.19426
8073.52729	2144.09642
8606.24597	2116.32529
7577.54952	2331.13137
7942.57328	2178.87440
7414.65911	2462.23548
7412.91201	2481.08661
7850.28199	2213.12854
8040.33416	2150.02001
7954.11086	2172.72593
7863.93948	2206.75718
7645.76402	2298.71605
8168.49171	2133.46255
7830.53525	2215.04145
7769.68581	2255.94698
7702.37363	2286.07360
7896.02064	2192.33552
7739.99418	2270.88791
8745.11421	2095.69142
8710.86342	2107.56385
8028.79658	2156.16847
7412.08511	2483.15867
7409.70185	2498.86664
7501.23749	2381.37352
7483.32167	2387.58771
7641.70076	2306.51207
8164.15329	2140.65259
8005.25647	2163.96450
7790.41067	2240.34891
7428.36260	2432.30907
7902.52346	2190.55407
7551.69163	2340.58097
8712.74797	2099.54296
8677.67028	2113.48744
7446.27842	2426.09488
7935.76739	2190.42261
7938.71420	2188.12766
7590.55515	2315.27351
7656.04054	2292.56758
8180.02929	2127.31409
7474.73467	2404.38603
7822.55367	2221.70341
7706.80104	2276.81151
7580.27862	2321.42197
7613.68286	2313.13770
7679.42540	2289.11556
7415.48601	2460.16343
7402.07286	2516.50942
7707.62795	2274.73945
7457.77650	2411.07801
8144.95161	2141.25857
7487.09537	2383.22070
7424.07301	2443.36511
7816.05086	2223.48486
7513.56246	2364.28460
7523.01208	2360.20819
7976.59332	2170.87875
8062.81661	2148.17283
8202.51175	2125.46690
7505.32658	2373.04308
8699.59450	2111.54929
7450.36752	2417.76444
7418.94871	2451.17945
7479.78141	2396.53339
7758.77356	2265.97801
7987.30399	2166.80234
7617.45657	2308.77069
7784.17019	2247.50356
7403.75065	2508.75304
7561.14125	2336.50456
7424.89991	2441.29305
7678.59850	2291.18762
8024.45816	2163.35851
7776.18862	2254.16552
8712.74797	2099.54296
8027.73893	2162.11731
7740.82108	2268.81586
7757.94666	2268.05007
7408.87495	2500.93870
	
NSGA-II_12:	77
8150.65235	2137.50128
7560.21061	2507.70859
8139.11477	2143.64974
7577.39657	2463.44690
7577.94759	2439.42743
8099.50674	2146.26271
8056.28198	2166.19699
7819.24693	2264.72761
8023.18454	2167.64557
7857.66261	2246.46390
7778.27781	2288.93594
8008.04645	2180.98407
7570.18536	2477.68334
7659.32071	2364.64034
7722.07059	2324.94792
7667.43603	2362.23449
7880.03846	2239.09462
7808.53625	2268.80401
7639.54234	2391.72443
7803.49847	2272.88042
7644.01530	2383.32321
7685.91336	2352.32504
7934.12592	2208.07299
7565.72221	2494.08511
7939.89402	2205.75322
7609.17705	2413.08329
7579.55691	2437.71858
7624.90785	2401.75928
8012.47386	2171.72198
7729.83724	2319.11488
7901.61184	2223.93086
7990.67047	2183.50343
7919.53178	2216.50906
7659.05079	2375.86657
7929.07354	2216.10955
7965.44980	2199.55894
7614.19718	2405.83569
7894.31112	2232.56457
7625.36743	2397.01179
7950.60470	2201.67681
8149.82545	2139.57333
7979.95979	2187.57984
7704.61657	2335.17039
7831.20348	2258.69312
7739.76255	2312.53455
7792.78780	2276.95683
7715.32725	2331.09399
7675.20268	2356.40145
7750.21514	2310.25994
7606.08006	2420.62966
7564.76180	2496.24324
7767.56713	2293.01234
8074.33015	2158.88413
7584.78328	2427.06675
7870.44235	2242.59180
7560.34412	2507.62252
7755.51101	2304.38174
8088.79606	2150.33912
8098.67984	2148.33477
8022.35764	2169.71762
7784.92490	2283.15068
8087.96916	2152.41118
7690.21041	2341.78651
7575.77441	2466.51635
7571.79468	2475.97449
7763.37390	2298.18789
7654.59247	2379.33287
7912.18901	2219.94052
8066.99266	2162.12058
7886.19081	2234.43898
7979.13289	2189.65190
7841.05033	2252.94615
7966.92560	2197.93617
7846.95194	2250.54030
7690.21041	2341.78651
7595.49396	2422.99034
7586.39260	2425.35790
	
NSGA-II_13:	83
8202.66601	2138.36658
7570.94999	2486.17319
7590.57556	2468.88447
7591.46799	2438.61433
8126.05717	2155.76598
8169.47287	2144.29018
8201.83910	2140.43864
8039.83387	2178.47191
7696.20210	2334.84197
8007.46763	2182.32344
8093.69093	2159.61752
8068.68492	2173.36699
8154.08131	2152.73313
7808.95842	2261.72788
7678.29214	2340.89123
8126.88407	2153.69393
7698.41581	2325.57988
7637.47468	2381.92401
7917.29625	2216.35468
7826.53676	2251.23472
7724.92936	2308.37141
8079.12628	2165.98841
7571.77689	2484.10113
7984.51282	2191.98508
8154.90821	2150.66107
7601.58511	2430.62257
7939.82002	2205.77089
7606.62745	2421.86870
8061.12166	2174.58568
7931.75817	2212.14178
7624.15997	2383.54053
7822.25789	2258.09877
7580.45844	2476.87623
7667.61511	2354.00097
7669.00192	2346.81093
7891.13274	2222.85750
7745.05303	2293.06005
7682.06584	2336.52422
7869.32736	2231.00985
7953.88608	2204.55220
7657.73327	2361.30742
7711.86543	2318.65812
7639.68839	2372.66192
7845.61303	2238.71536
7970.77507	2196.28392
7608.06079	2403.15507
7784.50015	2277.31548
7800.89658	2268.09877
7644.28365	2368.22918
7868.00284	2236.57956
7608.88769	2401.08301
7838.37231	2240.49682
7913.52255	2220.72169
8048.17122	2175.47538
7863.71470	2238.58344
7610.27450	2393.89297
7702.18952	2321.21287
7738.32771	2306.68916
8092.86403	2161.68957
8006.64073	2184.39550
8168.64597	2146.36223
7650.17124	2367.68267
7714.81224	2316.36316
7961.12103	2200.25336
7930.93127	2214.21384
7614.86976	2389.46024
7778.45726	2284.77578
7752.29375	2291.27860
7791.73509	2273.01665
7774.68356	2289.14279
7741.27932	2297.42706
7830.31047	2246.86771
7992.90298	2188.69434
7607.53955	2411.85043
7880.11831	2229.00596
7741.27452	2304.39420
7607.45435	2419.79665
7902.73160	2222.72558
7883.89202	2224.63895
7766.09491	2289.88069
7819.31108	2260.39372
7876.56808	2229.22839
7985.33972	2189.91302
	
NSGA-II_14:	89
9672.61972	2120.69751
7812.14412	2820.25119
8918.17647	2145.13014
9518.11706	2143.71003
7814.86235	2708.16075
7814.82282	2762.67759
7812.18365	2765.73434
8764.83226	2166.36119
9625.94156	2138.33683
9519.27550	2141.92857
8235.35417	2334.59279
8421.54584	2251.49352
7832.36210	2663.60843
8159.74643	2335.04009
8861.24008	2162.96711
7834.07783	2635.32416
7845.94696	2625.96911
7846.50424	2599.46630
8707.89586	2184.19816
8760.76756	2174.73842
8625.13712	2189.06712
8501.50238	2240.32820
7870.60240	2537.96307
8612.13149	2204.92498
8240.86142	2322.09331
8330.54658	2308.84224
7870.04512	2564.46589
8068.74717	2392.38881
7858.17600	2573.82094
7856.59191	2595.96911
8914.11177	2153.50736
8349.73199	2293.03023
9668.55502	2129.07474
7998.09177	2432.14406
7985.08614	2448.00193
8086.67150	2388.29253
8292.56296	2315.59049
7899.80322	2510.32375
7827.28876	2672.30288
8299.44157	2312.33417
7972.18777	2478.25367
7996.83069	2443.85979
7882.34696	2533.82094
8568.20073	2206.90409
8087.93258	2376.57680
8556.35354	2220.98049
7973.44884	2466.53794
7823.78346	2691.89270
7823.46980	2702.44656
8053.71043	2402.38881
7984.93686	2463.04076
8115.29580	2366.27115
7958.55610	2488.42247
8028.66411	2409.13155
8118.50492	2353.56429
8402.44439	2269.87075
7884.76648	2520.32375
8569.35917	2205.12263
8537.37806	2235.66289
8872.65676	2160.98800
8719.31255	2182.21906
9627.10001	2136.55538
8524.98621	2238.52686
8539.94528	2226.35369
7960.44321	2482.39581
8025.45498	2421.83841
8239.70297	2323.87477
8623.97868	2190.84857
7910.38933	2507.96307
7883.60803	2522.10521
8406.50909	2261.49352
7929.21712	2489.09270
8379.14588	2271.79917
8027.50566	2410.91301
7868.50556	2572.10521
7844.66394	2632.96348
8099.67713	2372.43466
8143.55124	2346.82155
7913.02193	2500.87415
8155.03926	2343.32437
8105.49929	2369.42215
