Numfront:	
3847.95168	1216.35253
3303.61678	1324.68503
3463.96380	1274.68503
3253.22232	1361.67940
3500.05782	1266.66413
3198.80978	1444.87253
3383.93574	1298.43544
3544.28276	1248.43544
3198.27081	1455.86273
3423.27496	1289.96367
3178.44050	1527.54014
3514.64762	1259.58209
3262.92794	1339.96367
3485.67943	1267.60299
3297.89037	1330.60862
3184.20541	1501.68227
3180.07116	1512.22756
3262.92794	1339.96367
3190.19825	1486.21102
3185.83607	1486.36970
3553.14615	1247.27700
3472.82720	1273.52658
3354.30060	1309.58209
3312.48017	1323.52658
3191.47652	1469.51067
3207.57873	1413.64148
3478.55361	1267.60299
3194.91994	1463.50205
3176.18131	1530.85708
3179.56501	1520.44611
3185.32992	1494.58824
3175.67517	1539.07562
3342.11531	1312.37993
3190.70440	1477.99248
	
NSGA-II_6:	74
3973.67809	1198.80616
3147.26124	1589.15975
3678.87256	1229.73063
3148.24507	1541.76637
3847.95168	1216.35253
3752.76411	1227.43567
3632.76411	1239.05845
3894.06013	1207.02470
3170.97178	1467.22109
3774.06013	1218.64748
3558.87256	1241.35340
3168.26847	1504.02739
3967.95168	1204.72975
3185.50563	1435.99003
3183.07922	1457.70576
3853.67809	1210.42894
3638.49052	1233.13486
3220.70567	1387.83919
3212.32844	1409.46197
3553.14615	1247.27700
3392.79913	1297.27700
3398.52554	1291.35340
3259.65673	1348.39647
3149.87573	1526.45379
3758.49052	1221.51208
3436.78386	1288.34089
3318.20658	1317.60299
3478.55361	1267.60299
3258.23149	1365.25550
3360.02701	1303.65850
3520.37403	1253.65850
3155.51619	1509.59476
3173.97581	1461.84790
3350.97871	1311.22148
3343.24690	1313.71408
3301.42648	1327.65857
3205.82563	1417.68051
3276.43684	1338.34089
3461.77350	1277.65857
3503.59392	1263.71408
3155.51619	1509.59476
3168.26847	1504.02739
3208.75118	1415.99003
3196.55933	1431.85804
3312.48017	1323.52658
3472.82720	1273.52658
3202.28574	1425.93445
3296.55815	1336.03579
3446.72837	1284.68503
3227.60708	1387.10129
3266.55815	1347.65857
3237.48577	1377.78361
3256.85252	1369.37430
3967.95168	1204.72975
3398.52554	1291.35340
3558.87256	1241.35340
3514.64762	1259.58209
3517.05214	1255.29789
3244.38719	1377.04571
3149.87573	1526.45379
3443.68528	1287.60299
3149.36959	1534.67234
3212.32844	1409.46197
3231.75936	1383.70720
3270.71043	1344.26448
3296.55815	1336.03579
3148.24507	1541.76637
3149.36959	1534.67234
3356.70512	1305.29789
3249.95110	1370.11220
3283.33825	1337.60299
3510.71975	1263.71408
3511.32573	1261.22148
3248.12691	1374.25434
	
NSGA-II_7:	81
3973.67809	1198.80616
3115.93399	1582.95889
3558.87256	1241.35340
3959.08828	1205.88820
3894.06013	1207.02470
3678.87256	1229.73063
3774.06013	1218.64748
3120.56868	1562.27313
3839.08828	1217.51098
3743.90072	1228.59412
3623.90072	1240.21690
3638.49052	1233.13486
3853.67809	1210.42894
3122.21190	1539.32976
3206.56839	1367.78361
3122.39781	1518.61908
3122.21190	1539.32976
3169.56149	1423.50267
3443.68528	1287.60299
3248.33814	1347.04571
3398.52554	1291.35340
3202.22519	1384.64264
3150.93735	1440.36170
3124.02847	1503.30651
3520.37403	1253.65850
3122.39781	1518.61908
3187.69134	1415.87370
3478.55361	1267.60299
3318.20658	1317.60299
3243.46981	1355.42293
3117.56465	1567.64632
3136.40350	1471.59276
3500.05782	1266.66413
3167.00907	1435.48166
3148.57782	1462.07743
3139.40753	1466.21957
3339.71080	1316.66413
3297.89037	1330.60862
3967.95168	1204.72975
3752.76411	1227.43567
3262.92794	1339.96367
3261.84703	1345.42293
3213.46981	1367.04571
3354.30060	1309.58209
3553.14615	1247.27700
3514.64762	1259.58209
3286.83667	1334.74061
3423.27496	1289.96367
3758.49052	1221.51208
3192.03454	1399.01467
3190.69537	1410.50051
3127.03250	1497.93332
3360.02701	1303.65850
3201.93999	1392.90357
3160.10765	1436.21957
3544.28276	1248.43544
3383.93574	1298.43544
3134.77284	1486.90533
3276.43684	1338.34089
3195.03857	1393.64148
3392.79913	1297.27700
3312.48017	1323.52658
3632.76411	1239.05845
3472.82720	1273.52658
3847.95168	1216.35253
3342.11531	1312.37993
3450.50559	1283.10122
3175.67503	1419.36054
3221.15820	1360.70157
3463.96380	1274.68503
3150.43121	1448.58024
3135.89735	1479.81130
3117.05850	1575.86486
3503.59392	1263.71408
3356.70512	1305.29789
3283.33825	1337.60299
3461.77350	1277.65857
3228.05961	1359.96367
3149.30669	1455.67428
3303.61678	1324.68503
3505.78423	1260.74054
	
NSGA-II_8:	75
3973.67809	1198.80616
3188.49219	1690.56025
3209.79475	1481.39371
3743.90072	1228.59412
3853.67809	1210.42894
3638.49052	1233.13486
3206.67379	1547.87416
3959.08828	1205.88820
3758.49052	1221.51208
3839.08828	1217.51098
3199.90224	1606.51104
3198.91841	1653.90443
3201.53980	1560.95871
3201.53290	1591.19846
3244.99479	1433.24287
3552.44515	1265.30804
3236.61756	1454.86565
3293.23517	1379.65802
3291.88409	1396.89780
3513.40160	1280.16132
3527.99141	1273.07928
3450.12765	1301.83808
3259.20998	1426.34351
3491.89739	1281.10017
3533.71782	1267.15569
3284.98267	1397.63570
3314.97926	1368.97570
3599.99199	1245.43996
3388.11891	1331.10017
3189.61670	1683.46622
3412.02764	1325.87712
3632.76411	1239.05845
3590.94369	1253.00294
3847.95168	1216.35253
3486.17098	1287.02377
3444.40124	1307.76167
3418.75773	1318.97570
3340.62276	1357.76167
3331.75936	1358.92012
3373.52911	1338.18221
3224.00995	1474.49435
3623.90072	1240.21690
3198.91841	1653.90443
3251.89620	1432.50497
3429.81143	1314.84371
3226.36329	1467.25158
3558.17156	1259.38444
3300.13659	1378.92012
3283.30741	1408.41842
3261.56333	1419.10074
3582.08029	1254.16139
3268.46475	1418.36284
3367.80270	1344.10580
3326.03295	1364.84371
3471.58118	1294.10580
3191.90430	1665.40635
3346.34917	1351.83808
3278.35513	1409.49934
3515.80612	1275.87712
3967.95168	1204.72975
3477.30759	1288.18221
3435.53784	1308.92012
3426.61745	1318.79508
3191.39816	1673.62490
3190.12285	1675.24767
3397.01365	1329.65802
3572.21635	1254.85059
3460.52748	1298.23780
3356.74900	1348.23780
3201.02675	1599.41701
3236.61756	1454.86565
3201.53290	1591.19846
3205.19772	1554.05934
3233.04030	1461.39371
3596.67010	1247.07935
	
NSGA-II_9:	80
3973.67809	1198.80616
3138.48635	1547.10162
3156.96469	1519.81506
3157.46289	1468.54836
3623.90072	1240.21690
3959.08828	1205.88820
3558.87256	1241.35340
3146.59618	1522.85078
3894.06013	1207.02470
3168.59610	1460.08016
3839.08828	1217.51098
3774.06013	1218.64748
3742.82907	1228.64748
3145.43487	1545.67292
3678.87256	1229.73063
3169.83792	1436.83461
3638.49052	1233.13486
3853.67809	1210.42894
3222.33171	1381.28080
3678.87256	1229.73063
3758.49052	1221.51208
3184.37178	1405.60355
3223.32284	1366.16083
3502.46233	1262.37993
3216.65455	1384.18333
3183.12995	1428.84911
3183.38064	1420.72351
3752.76411	1227.43567
3172.84195	1431.46142
3847.95168	1216.35253
3441.59614	1283.52658
3967.95168	1204.72975
3272.38573	1334.68503
3432.73275	1284.68503
3160.46693	1463.17517
3255.60562	1344.74061
3447.32255	1277.60299
3427.00634	1290.60862
3398.52554	1291.35340
3367.29449	1301.35340
3303.61678	1324.68503
3527.64151	1251.35340
3463.96380	1274.68503
3190.04214	1403.24287
3228.99320	1363.80015
3233.86153	1355.42293
3211.79302	1392.01870
3250.73729	1353.11783
3352.70468	1308.43544
3211.78622	1392.56055
3286.97553	1327.60299
3342.11531	1312.37993
3632.76411	1239.05845
3553.14615	1247.27700
3281.24912	1333.52658
3392.79913	1297.27700
3489.14297	1263.65850
3328.79595	1313.65850
3774.06013	1218.64748
3233.86153	1355.42293
3194.91047	1394.86565
3266.65931	1340.60862
3194.91047	1394.86565
3973.67809	1198.80616
3427.00634	1290.60862
3286.97553	1327.60299
3266.65931	1340.60862
3183.38064	1420.72351
3544.28276	1248.43544
3383.93574	1298.43544
3517.05214	1255.29789
3513.05170	1258.43544
3478.55361	1267.60299
3474.55317	1270.74054
3356.70512	1305.29789
3314.20615	1320.74054
3318.20658	1317.60299
3250.73729	1353.11783
3398.52554	1291.35340
3169.83792	1436.83461
	
NSGA-II_10:	76
3973.67809	1198.80616
3170.60346	1601.86345
3853.67809	1210.42894
3638.49052	1233.13486
3959.08828	1205.88820
3743.90072	1228.59412
3171.58730	1554.47007
3839.08828	1217.51098
3758.49052	1221.51208
3274.56393	1398.13983
3223.27609	1453.85889
3228.24034	1434.86565
3264.66532	1399.25848
3513.40160	1280.16132
3491.89739	1281.10017
3276.48072	1381.28080
3318.25047	1360.54289
3191.23344	1490.58471
3599.99199	1245.43996
3173.21796	1539.15749
3261.94687	1412.51185
3552.44515	1265.30804
3533.71782	1267.15569
3205.44864	1483.68535
3422.02895	1310.54289
3486.17098	1287.02377
3436.61875	1303.46085
3632.76411	1239.05845
3527.99141	1273.07928
3331.75936	1358.92012
3291.07053	1374.19876
3235.14176	1434.12775
3967.95168	1204.72975
3847.95168	1216.35253
3752.76411	1227.43567
3463.84937	1296.59841
3213.91551	1472.30044
3184.97194	1518.15633
3215.86531	1466.57940
3623.90072	1240.21690
3178.85841	1522.29846
3558.17156	1259.38444
3450.12765	1301.83808
3185.59298	1507.44374
3313.38214	1368.92012
3417.16062	1318.92012
3435.53784	1308.92012
3332.84027	1353.46085
3457.02906	1301.10017
3594.26558	1251.36355
3176.87587	1532.25813
3189.25090	1500.54438
3367.80270	1344.10580
3242.83014	1427.78361
3417.16062	1318.92012
3313.38214	1368.92012
3244.80888	1420.72351
3346.34917	1351.83808
3477.30759	1288.18221
3519.12801	1274.23773
3380.25920	1331.28080
3207.80198	1476.44257
3387.16062	1330.54289
3394.84901	1324.19876
3283.38214	1380.54289
3251.71030	1419.98561
3471.58118	1294.10580
3373.52911	1338.18221
3572.21635	1254.85059
3356.74900	1348.23780
3758.49052	1221.51208
3401.75042	1323.46085
3297.97194	1373.46085
3197.34697	1486.44257
3582.08029	1254.16139
3259.39868	1413.64148
	
NSGA-II_11:	72
3973.67809	1198.80616
3196.65579	1572.86654
3205.27840	1489.52707
3203.12932	1537.37800
3967.95168	1204.72975
3632.76411	1239.05845
3558.87256	1241.35340
3847.95168	1216.35253
3894.06013	1207.02470
3774.06013	1218.64748
3742.82907	1228.64748
3678.87256	1229.73063
3398.52554	1291.35340
3638.49052	1233.13486
3853.67809	1210.42894
3440.53763	1290.79612
3231.90143	1400.95825
3894.06013	1207.02470
3678.87256	1229.73063
3209.16824	1470.89756
3514.64762	1259.58209
3489.14297	1263.65850
3553.14615	1247.27700
3392.79913	1297.27700
3328.79595	1313.65850
3200.91329	1550.46255
3231.00484	1418.43890
3214.93315	1445.03969
3214.03657	1462.52033
3354.30060	1309.58209
3253.54986	1382.52545
3200.54563	1554.23703
3260.96914	1369.72720
3752.76411	1227.43567
3282.61758	1351.29439
3527.64151	1251.35340
3367.29449	1301.35340
3520.37403	1253.65850
3265.83747	1361.34997
3236.76976	1392.58103
3312.01585	1323.71408
3457.31773	1280.74054
3200.00667	1565.22722
3472.36287	1273.71408
3483.41656	1269.58209
3451.59132	1286.66413
3301.31936	1343.84601
3219.80148	1436.66247
3209.16824	1470.89756
3231.00484	1418.43890
3297.66271	1344.26794
3774.06013	1218.64748
3758.49052	1221.51208
3307.14752	1332.09131
3303.10857	1336.07476
3323.06954	1319.58209
3276.89117	1357.21798
3247.82345	1388.44904
3758.49052	1221.51208
3323.06954	1319.58209
3276.89117	1357.21798
3247.82345	1388.44904
3360.02701	1303.65850
3354.30060	1309.58209
3219.80148	1436.66247
3226.13651	1426.81612
3214.93315	1445.03969
3214.03657	1462.52033
3294.00183	1350.81315
3225.52789	1430.73888
3360.02701	1303.65850
3294.00183	1350.81315
	
NSGA-II_12:	83
4107.41381	1227.16084
3283.77840	1655.42430
4070.90241	1237.64712
3987.41381	1238.78362
3772.22624	1261.48955
3855.71484	1260.35304
3950.90241	1249.26989
3892.22624	1249.86677
3406.97971	1416.72989
3402.35131	1441.84985
4085.49221	1230.56508
3870.30464	1253.27100
3288.74343	1635.96959
3637.92844	1302.77933
3491.49043	1367.36247
3715.43667	1274.20644
3566.49653	1330.86607
3588.00074	1329.92721
3482.66648	1375.29192
3358.91285	1492.24788
3384.69432	1473.51584
3349.07566	1508.75070
3735.71484	1271.97582
3965.49221	1242.18785
3504.41057	1364.60960
3522.09791	1355.52170
3364.13689	1479.53099
3391.71690	1461.76663
3337.54584	1534.60856
3750.30464	1264.89378
3708.48422	1278.83826
3293.43356	1628.73349
3371.31592	1474.65095
3324.94117	1570.72983
3608.31695	1316.92158
3650.38207	1301.15656
3443.31360	1398.96553
3616.18435	1313.46166
3628.63798	1311.83888
3298.31225	1624.19324
3356.39349	1503.87066
3392.44586	1447.96095
3673.61624	1288.15093
3315.23177	1576.58769
3560.77012	1336.78966
3593.72715	1324.00362
3864.57823	1259.19459
3697.25663	1281.75281
4079.76580	1236.48867
3288.46853	1648.18820
3546.18031	1343.87170
3465.73836	1383.34165
3448.74946	1395.99199
3428.72380	1406.04757
3413.88113	1415.99199
3303.27729	1604.73853
3449.72068	1388.10037
3329.60902	1551.29405
3667.88983	1294.07452
3327.25329	1559.72866
3510.13698	1358.68601
3655.43620	1295.69729
3471.46477	1377.41805
3298.65760	1616.01660
3309.14450	1586.57799
3395.44989	1442.58775
3527.82432	1349.59811
3691.53022	1287.67640
3324.52475	1574.87197
3332.99722	1549.92114
3307.50185	1594.79653
3602.59054	1322.84517
3551.90672	1337.94811
3744.57823	1270.81737
3362.49424	1487.74953
3435.62522	1405.30967
3284.90291	1648.33027
3343.72717	1530.46643
3530.16264	1348.63043
3693.89441	1285.92030
3334.12173	1542.82711
3345.65156	1516.96924
3449.72068	1388.10037
	
NSGA-II_13:	79
3973.67809	1198.80616
3129.78560	1578.18787
3130.76944	1530.79448
3130.20615	1574.62496
3558.87256	1241.35340
3623.90072	1240.21690
3959.08828	1205.88820
3839.08828	1217.51098
3774.06013	1218.64748
3678.87256	1229.73063
3894.06013	1207.02470
3742.82907	1228.64748
3164.43657	1445.11794
3165.67839	1421.87239
3398.52554	1291.35340
3853.67809	1210.42894
3638.49052	1233.13486
3153.72391	1450.02323
3678.87256	1229.73063
3204.62946	1382.42967
3439.40604	1289.46197
3138.04055	1498.62288
3150.41558	1466.90913
3132.82064	1511.91900
3150.41558	1466.90913
3894.06013	1207.02470
3202.69295	1399.16647
3144.77512	1483.76816
3144.77512	1483.76816
3392.79913	1297.27700
3553.14615	1247.27700
3277.97790	1341.95939
3967.95168	1204.72975
3480.09467	1271.22148
3471.23128	1272.37993
3319.74765	1321.22148
3269.11451	1343.11783
3233.27496	1371.00945
3485.82108	1265.29789
3325.47406	1315.29789
3305.15785	1328.30352
3211.53087	1381.69177
3172.57981	1421.13449
3226.37354	1371.74735
3758.49052	1221.51208
3187.42248	1411.19007
3132.40010	1515.48191
3131.18998	1527.23157
3138.46110	1495.05997
3367.29449	1301.35340
3527.64151	1251.35340
3465.50487	1278.30352
3517.05214	1255.29789
3193.09963	1408.28753
3752.76411	1227.43567
3289.14017	1333.06225
3263.38810	1349.04143
3310.88426	1322.37993
3847.95168	1216.35253
3632.76411	1239.05845
3511.32573	1261.22148
3448.26943	1288.30352
3247.37043	1353.80015
3194.92383	1404.14540
3383.93574	1298.43544
3502.46233	1262.37993
3342.11531	1312.37993
3544.28276	1248.43544
3449.48719	1283.06225
3352.70468	1308.43544
3240.96335	1364.66531
3283.70431	1336.03579
3356.70512	1305.29789
3241.64401	1359.72375
3201.82525	1403.40750
3254.27184	1353.06225
3774.06013	1218.64748
3350.97871	1311.22148
3453.99584	1282.37993
	
NSGA-II_14:	75
3973.67809	1198.80616
3128.02584	1540.14970
3129.00968	1492.75631
3558.87256	1241.35340
3623.90072	1240.21690
3959.08828	1205.88820
3894.06013	1207.02470
3173.28769	1404.86565
3774.06013	1218.64748
3839.08828	1217.51098
3742.82907	1228.64748
3161.47604	1429.62380
3678.87256	1229.73063
3638.49052	1233.13486
3423.27496	1289.96367
3853.67809	1210.42894
3678.87256	1229.73063
3130.64034	1477.44374
3129.00968	1492.75631
3398.52554	1291.35340
3207.40146	1378.76144
3212.23875	1365.42293
3217.10708	1357.04571
3281.24912	1333.52658
3432.73275	1284.68503
3527.64151	1251.35340
3847.95168	1216.35253
3553.14615	1247.27700
3258.92751	1343.10122
3967.95168	1204.72975
3392.79913	1297.27700
3360.02701	1303.65850
3286.97553	1327.60299
3147.26265	1448.06535
3489.14297	1263.65850
3758.49052	1221.51208
3156.60771	1438.00102
3513.05170	1258.43544
3192.74582	1389.40639
3141.14912	1452.20749
3248.33814	1347.04571
3135.50867	1469.06652
3178.15602	1396.48843
3136.28079	1460.58471
3318.20658	1317.60299
3752.76411	1227.43567
3202.15976	1384.68160
3527.64151	1251.35340
3328.79595	1313.65850
3231.69689	1349.96367
3632.76411	1239.05845
3441.59614	1283.52658
3502.46233	1262.37993
3342.11531	1312.37993
3352.70468	1308.43544
3367.29449	1301.35340
3303.61678	1324.68503
3135.50867	1469.06652
3136.28079	1460.58471
3474.55317	1270.74054
3173.28769	1404.86565
3853.67809	1210.42894
3447.32255	1277.60299
3310.88426	1322.37993
3325.47406	1315.29789
3472.82720	1273.52658
3383.93574	1298.43544
3463.96380	1274.68503
3544.28276	1248.43544
3314.20615	1320.74054
3262.92794	1339.96367
3231.69689	1349.96367
3178.15602	1396.48843
3273.51731	1336.01918
3447.32255	1277.60299
	
NSGA-II_15:	74
3973.67809	1198.80616
3150.21379	1566.64801
3632.76411	1239.05845
3967.95168	1204.72975
3847.95168	1216.35253
3558.87256	1241.35340
3774.06013	1218.64748
3894.06013	1207.02470
3742.82907	1228.64748
3678.87256	1229.73063
3163.72879	1427.43086
3158.46874	1487.08301
3155.47384	1506.99585
3162.48696	1450.67641
3159.71056	1463.83746
3154.23201	1530.24141
3151.45561	1543.40245
3638.49052	1233.13486
3258.05961	1348.34089
3853.67809	1210.42894
3187.87749	1397.78361
3181.21600	1415.26425
3678.87256	1229.73063
3894.06013	1207.02470
3398.52554	1291.35340
3209.58127	1387.25024
3226.82856	1358.34089
3350.97871	1311.22148
3511.32573	1261.22148
3392.04391	1299.96367
3465.09539	1276.01918
3328.79595	1313.65850
3304.74837	1326.01918
3423.27496	1289.96367
3472.82720	1273.52658
3441.59614	1283.52658
3221.99126	1371.67940
3752.76411	1227.43567
3318.20658	1317.60299
3489.14297	1263.65850
3527.64151	1251.35340
3231.69689	1349.96367
3367.29449	1301.35340
3758.49052	1221.51208
3553.14615	1247.27700
3281.24912	1333.52658
3478.55361	1267.60299
3170.63021	1426.69296
3231.69689	1349.96367
3447.32255	1277.60299
3286.97553	1327.60299
3178.21197	1420.63744
3214.45283	1382.61495
3312.48017	1323.52658
3325.47406	1315.29789
3853.67809	1210.42894
3447.32255	1277.60299
3286.97553	1327.60299
3553.14615	1247.27700
3354.30060	1309.58209
3356.70512	1305.29789
3192.74582	1389.40639
3262.92794	1339.96367
3220.16706	1375.82153
3192.74582	1389.40639
3433.86433	1286.01918
3270.19542	1337.65857
