Numfront:	
8964.57405	2418.39705
9607.12717	2212.90870
9441.84698	2233.68557
9404.72271	2246.50043
9515.76045	2230.89684
9216.60455	2292.07878
9695.76045	2209.66578
8939.76040	2423.55220
8997.78988	2375.68487
8855.54509	2474.78237
10040.27346	2173.91101
9860.27346	2195.14207
9920.66659	2187.08820
9637.16067	2211.46432
9771.50872	2202.46140
8968.72592	2395.44012
9201.15941	2297.14538
9072.56504	2352.32112
9025.54119	2371.16116
8908.17143	2458.94635
8833.39626	2482.31010
8878.34203	2464.82946
9786.95386	2197.39479
9600.03639	2224.27918
9254.56403	2276.34175
9100.72253	2342.13191
9126.38425	2320.50914
9125.96965	2331.51749
9171.33002	2303.02850
9042.73564	2358.20423
8769.15071	2560.43639
8720.14634	2682.93588
8729.67005	2678.44789
8824.40216	2489.90234
9725.92540	2204.14499
8927.89090	2430.35052
8794.55837	2543.93358
8810.59933	2492.26302
8731.75118	2668.79374
8923.73903	2453.30745
9829.56278	2196.92353
10009.56278	2175.69247
9420.03639	2245.51024
9103.97979	2332.86982
9951.50872	2181.23034
8798.28877	2531.03196
9148.79410	2319.46559
9314.82348	2257.87092
8806.44746	2515.21995
9966.95386	2176.16374
9530.61171	2226.36625
9298.01578	2271.16621
8854.36301	2479.94282
9920.79804	2183.01179
9584.72271	2225.26938
9545.92540	2225.37605
9695.89191	2205.58937
8965.46865	2404.70222
8807.34207	2501.52511
8926.99629	2444.04536
9342.96154	2253.68557
9342.83009	2257.76198
9156.34510	2310.54962
9072.69649	2348.24471
8994.53261	2384.94697
8780.75554	2546.29426
9276.97388	2275.29820
9299.37834	2262.93752
8777.49828	2555.55636
8980.59542	2388.64180
9277.10533	2271.22179
8908.30288	2454.86994
9027.75073	2365.72535
9951.64018	2177.15393
9201.29087	2293.06898
9299.50980	2258.86111
	
NSGA-II_6:	82
10281.90820	2202.40977
8780.10278	2788.46305
9963.65825	2206.84251
9824.02928	2210.78700
9869.30637	2210.33281
9593.67725	2243.13391
9963.65825	2206.84251
9688.02913	2239.64361
9451.34006	2268.30946
9241.21720	2329.37707
9770.28948	2234.40922
8810.27843	2661.10803
9232.30992	2341.73775
9494.66035	2267.21032
8829.55486	2641.07696
9406.39429	2285.79010
8805.05075	2697.21429
8895.34898	2470.92491
8856.06611	2536.26885
9092.77730	2379.69572
9778.74352	2226.67011
9362.46860	2303.61216
9329.48326	2310.79730
9192.57636	2351.60594
8785.54863	2731.19478
9548.40016	2243.58810
9726.96919	2235.50836
9430.71705	2280.67014
9265.53996	2324.25711
9803.40627	2223.14768
9000.68471	2407.10013
9527.64569	2260.02518
8780.79157	2768.24800
8806.38470	2677.21429
8829.86050	2624.87980
8784.21468	2751.19478
9137.59161	2366.29149
8793.16532	2715.13927
9024.98588	2402.95800
9362.60005	2299.53575
9383.09161	2291.25148
8935.11594	2436.94145
8898.60624	2461.66281
8859.32337	2527.00675
8876.68912	2523.90817
8915.97199	2458.56423
9170.57695	2359.10635
9137.72307	2362.21508
9503.45439	2261.06874
9449.84604	2280.61455
9726.83773	2239.58477
8830.44171	2620.05044
8955.73895	2424.58077
9049.32555	2384.87126
8931.85868	2446.20355
8919.22925	2449.30213
9094.27132	2367.39062
9286.16297	2311.89643
8890.56064	2500.72601
8831.33631	2606.35560
8855.17150	2549.96368
8891.45525	2487.03118
8852.17238	2552.37511
8841.65629	2594.53518
8851.27777	2566.06995
9028.70255	2397.23194
8842.21027	2581.03799
8827.98369	2649.70030
9284.66895	2324.20153
9046.06829	2394.13336
8952.48169	2433.84287
9688.02913	2239.64361
8879.94638	2514.64607
8894.45438	2484.61974
8979.93025	2423.53722
9383.22306	2287.17507
8814.18086	2652.06098
9073.51686	2383.82771
9094.27132	2367.39062
9286.03151	2315.97284
9548.26870	2247.66450
8980.06171	2419.46081
	
NSGA-II_7:	82
10159.52334	2184.38656
8685.61967	2799.29444
9582.17840	2203.25006
10049.41424	2203.05929
8689.35270	2795.37452
8689.86869	2739.63427
8736.69197	2620.43663
8733.12576	2658.07423
10159.39189	2188.46297
10083.43929	2191.70588
8803.37268	2518.93917
9300.81725	2232.25462
9203.75715	2256.97598
9422.17840	2224.48111
9158.81139	2274.45662
8993.60826	2347.51001
9181.35269	2269.33666
8789.73436	2526.76065
9460.81725	2211.02356
9376.90131	2224.93530
9255.87148	2249.73526
8996.86552	2338.24791
8847.17020	2456.48394
9105.40677	2295.26025
9030.63161	2318.62400
8809.70532	2500.38250
8771.58712	2548.78849
8883.36378	2406.53641
8820.30914	2480.59071
8851.76011	2436.41821
8716.16373	2704.10737
8907.24405	2384.91363
9192.39553	2264.23921
9019.26999	2325.88723
9147.44976	2281.71985
9506.09434	2210.56938
8719.48163	2685.06460
8866.97725	2431.48218
8724.76385	2667.98613
8872.38312	2424.05753
9460.68580	2215.09997
8767.58855	2574.80352
9075.57738	2301.14336
8961.94317	2361.16819
8951.00773	2372.59343
8931.56680	2379.79367
9567.45859	2203.70424
9429.45563	2218.28679
8774.84439	2539.52639
8786.47710	2536.02274
9346.09434	2231.80044
8982.15066	2357.47347
9136.40692	2286.81730
8709.48340	2718.29713
10052.07766	2198.96911
10083.30783	2195.78229
8709.51248	2705.42641
9105.53823	2291.18384
9536.90131	2203.70424
9536.76985	2207.78065
9376.76985	2229.01170
8903.98678	2394.17573
8886.62104	2397.27431
8761.49429	2576.26924
8770.25448	2559.59212
8756.33575	2586.22876
9346.09434	2231.80044
8931.43535	2383.87008
9049.23084	2315.92771
8823.56640	2471.32861
8698.23061	2729.72237
8751.20203	2599.74929
8882.03113	2417.34004
9278.28133	2248.69171
8747.94476	2609.01139
9060.59246	2308.66448
9278.41279	2244.61530
8837.20471	2463.50713
8818.97650	2491.39434
8848.50285	2445.68031
9203.75715	2256.97598
9008.22715	2330.98468
	
NSGA-II_8:	83
10830.58868	2200.91737
8786.48348	2848.03711
10103.70583	2214.66091
9738.48756	2218.51255
10377.07619	2209.78098
10465.37041	2204.76902
10742.42591	2201.85292
10377.20764	2205.70457
8993.33617	2520.33331
8978.11903	2525.26934
8892.61058	2640.86208
10742.42591	2201.85292
8789.74074	2838.77501
8854.49238	2689.26807
8853.75107	2706.02101
9306.82217	2345.60008
9582.43251	2269.09178
9641.42746	2243.23391
8846.74217	2751.51786
8848.53033	2726.70835
9738.35610	2222.58896
9012.97996	2486.12544
8955.17553	2569.50645
8902.51319	2637.02606
9166.77289	2396.56578
8850.49381	2715.28311
9596.48170	2260.71455
9253.54901	2362.32730
9640.13718	2256.79683
9162.18298	2416.63151
8938.11544	2581.12923
8825.34299	2782.87818
8936.78279	2591.93286
9513.24768	2287.40130
8824.01034	2793.68181
8843.77327	2763.76156
8888.02067	2660.92781
9572.43251	2279.09178
9111.80985	2436.27530
9005.38904	2502.65077
9057.92572	2468.64480
9223.58816	2372.28682
9442.89199	2309.67100
9458.79931	2299.45359
9693.54179	2235.99319
8970.52811	2541.79467
8921.76598	2610.78962
9387.72035	2322.84080
9351.76794	2328.11944
8884.76341	2670.18990
8857.74965	2680.00598
8903.25451	2620.27312
8790.48206	2822.02207
9178.64239	2389.76746
9211.71865	2379.08514
9123.67935	2429.47698
8964.21783	2555.12039
8793.73932	2812.75998
9087.88657	2458.68528
8941.37270	2571.86713
8828.60025	2773.61608
9487.83776	2292.19036
9107.21995	2456.34102
9487.70630	2296.26677
9330.61953	2343.62098
8818.82577	2801.96608
9038.60715	2483.42915
9413.85354	2316.93423
9387.58890	2326.91721
9707.34463	2233.63252
9083.55292	2465.94851
8906.51177	2611.01103
8964.21783	2555.12039
9537.48675	2286.57242
8842.40308	2771.25540
9285.67376	2361.10162
8933.52553	2601.19495
9289.50142	2357.04866
9156.75562	2418.79465
9241.67951	2369.12562
9339.89843	2334.91776
9053.59207	2475.90803
9108.55259	2445.53739
	
NSGA-II_9:	85
10346.32661	2198.14307
8679.96598	2927.25396
9945.98147	2199.33842
9580.76320	2203.19006
9935.29273	2201.69910
8689.07406	2846.45084
8691.83207	2736.82738
8680.71214	2856.36274
9569.94301	2209.62715
9474.93123	2209.98348
9377.87114	2234.70484
8750.84138	2620.95231
9193.73285	2281.20241
8936.46444	2415.72415
8903.44589	2449.03590
8878.37160	2452.18648
8750.64201	2647.68365
8711.44678	2715.49024
8962.92840	2371.51629
9050.56816	2332.89092
8939.04813	2393.13906
9245.84718	2273.96170
8760.41249	2589.72126
8754.09864	2611.69022
9044.79861	2341.80689
9095.38247	2319.48669
8783.31353	2546.25130
9429.98547	2227.46412
9290.79294	2256.48105
9148.78708	2298.68306
9020.60730	2342.85044
8907.44446	2423.02086
8798.56491	2508.81102
8830.16857	2478.92922
8828.83593	2489.73285
8987.25116	2366.39632
9376.71231	2244.19134
9290.66149	2260.55746
9192.57402	2290.68892
8959.67114	2380.77838
8942.30539	2383.87696
8735.08914	2655.26735
8825.57867	2498.99495
8775.46637	2575.57912
9065.55307	2325.36980
8788.47207	2536.29178
8922.66161	2418.08483
8795.30764	2518.07312
8726.72723	2665.17925
9095.51392	2315.41028
9332.92537	2252.18548
8904.18720	2432.28296
8847.22867	2467.30645
8721.44501	2682.25771
9466.02395	2222.34416
9128.16407	2311.04373
9145.52982	2307.94515
8996.72703	2364.47321
8711.47585	2702.61952
8703.08487	2725.40214
8700.19398	2726.91549
9474.93123	2209.98348
9429.98547	2227.46412
9270.03848	2272.91814
9172.97839	2297.63950
9357.24813	2247.06552
9173.10984	2293.56309
8999.98430	2355.21112
9357.11667	2251.14193
8863.38669	2459.70760
8763.66975	2580.45916
8833.42584	2469.66712
8719.83777	2692.70762
8726.72723	2665.17925
9017.35004	2352.11254
9270.16994	2268.84173
8778.72363	2566.31702
9332.92537	2252.18548
8748.12297	2653.55653
8813.78205	2503.87499
8780.05627	2555.51339
9570.07446	2205.55074
9007.87417	2354.03564
8780.05627	2555.51339
9454.30822	2222.34416
	
NSGA-II_10:	77
9883.51533	2191.41049
8699.30949	2749.15220
9613.28597	2199.78772
9779.43691	2199.72001
8775.25965	2566.45086
9509.20755	2208.09723
9369.20755	2229.32829
9531.49187	2206.97776
9442.72714	2214.29708
9302.72714	2235.52814
9597.97228	2200.77791
9868.20164	2192.40069
9801.72123	2198.60053
9274.80312	2250.21316
9062.17358	2305.40707
8699.77070	2726.88609
8731.16271	2634.51517
8742.73196	2612.49917
8743.47328	2595.74623
8714.15786	2710.83058
8981.09817	2339.37672
8949.95524	2354.49668
8885.13346	2403.60010
9205.66704	2260.24950
8906.19155	2366.81688
8871.33062	2405.96078
8781.59147	2547.34024
8919.99439	2364.45620
9238.41322	2258.72033
9391.49187	2228.20881
9017.22781	2322.88771
8760.04251	2571.38690
8790.41844	2526.14563
8867.33205	2431.97581
8808.80463	2502.39195
9107.44811	2294.45736
8822.56850	2474.95573
8756.78525	2580.64900
8744.91358	2585.87848
8864.07478	2441.23791
8848.43475	2460.45236
8960.89068	2343.07144
8716.13036	2690.82394
9287.41345	2236.51833
8721.57352	2672.56489
8716.13036	2690.82394
8851.91937	2445.96078
9427.41345	2215.28727
9177.74302	2274.93452
8730.42140	2651.26811
9257.78137	2253.00878
9159.21042	2276.35965
9190.35335	2261.23969
8840.40830	2472.51015
8902.70694	2381.30846
8793.67570	2516.88353
9092.13443	2295.44755
8803.15724	2514.95573
8739.47470	2621.76126
8734.41998	2625.25308
9132.79725	2292.41516
8819.31124	2484.21782
8896.06889	2392.17486
8843.66556	2463.24805
9145.40759	2278.72033
9189.19452	2270.72619
9242.46769	2253.99897
8867.84601	2420.45236
9031.03064	2320.52704
9047.18866	2312.92819
8936.15240	2356.85736
9142.15033	2287.98243
8724.86138	2663.00464
8815.82662	2498.70940
9060.99150	2310.56751
9786.40754	2199.59073
8721.57352	2672.56489
	
NSGA-II_11:	79
10729.60258	2188.85092
8942.16061	3007.74125
10200.54004	2212.01523
10539.11462	2208.91664
10032.55014	2233.73096
9841.03159	2236.73659
10681.40379	2202.12369
8949.90875	2987.60933
10200.40858	2216.09164
9319.14602	2358.72391
9419.54326	2331.84640
10108.79005	2220.23377
8955.28146	2940.01518
9425.69666	2302.19585
9156.30851	2560.48710
9332.40387	2348.37447
9245.17778	2481.38318
9406.28540	2342.19585
9159.54561	2531.83736
10060.72271	2229.43014
9312.99262	2388.37447
9536.01461	2267.12504
9704.00451	2245.40931
9004.77791	2833.43151
10095.66364	2226.50681
8987.45332	2879.39685
9178.95687	2491.83736
9135.13473	2564.90872
9288.71319	2417.36942
9795.62305	2241.26718
9006.96191	2805.74627
8987.58477	2875.32044
9006.83045	2809.82267
9264.58903	2441.38318
9261.28978	2463.42290
9098.84939	2634.25689
9011.63613	2783.08495
9065.14702	2690.21966
10729.47113	2192.92733
10681.53525	2198.04729
9042.21498	2743.01667
9176.00156	2510.14054
8974.12411	2900.05595
8992.87174	2853.05085
9261.15833	2467.49930
9627.63315	2262.98291
9482.27481	2290.74727
9438.95451	2291.84640
9795.75450	2237.19077
9299.73476	2398.72391
9581.29170	2266.67086
9749.28160	2244.95513
8965.28796	2919.36337
8942.29206	3003.66484
9655.93718	2254.60568
9085.22155	2654.66210
9079.56959	2670.18048
9522.75676	2277.47449
9482.40626	2286.67086
9690.87811	2251.68235
9205.82643	2484.34841
9114.48447	2616.08956
9055.45827	2710.01360
9128.91223	2585.66715
9128.91223	2585.66715
9053.13893	2724.33942
9118.14603	2601.40508
9264.89846	2436.54539
9021.77823	2774.77984
9026.57059	2758.99505
9024.08664	2770.25854
9627.76460	2258.90650
9655.80572	2258.68209
8955.41292	2935.93877
9438.82306	2295.92281
9406.28540	2342.19585
9522.88821	2273.39808
9205.69497	2488.42481
8999.58535	2839.39685
	
NSGA-II_12:	87
9876.79398	2213.37923
8662.53805	2860.56229
9511.57571	2217.23087
9870.91418	2215.16068
8792.72145	2616.27918
8785.43364	2661.39579
8743.71168	2685.15030
8732.92544	2724.57053
8674.86141	2841.34338
8824.99086	2578.40630
8947.91939	2401.00782
8676.34111	2811.80281
8822.07978	2605.49522
9153.60651	2310.58454
8870.84190	2536.50027
8945.00831	2428.09674
8679.93285	2793.03386
9036.20366	2365.63463
8865.74907	2543.55929
9440.86504	2237.23087
8873.75298	2509.41135
9430.89249	2243.50391
8989.19423	2385.15684
9000.28470	2378.68762
8759.28996	2679.29244
9117.76585	2322.32552
8899.15727	2470.00277
9177.15660	2309.50739
9196.50291	2298.15814
9364.76359	2250.22005
8697.62437	2792.09896
8895.67265	2484.49435
9326.52988	2262.56836
9480.40967	2226.27556
9392.75776	2245.16896
9229.42097	2288.73736
9348.23893	2260.79927
8698.85118	2778.07016
9083.63682	2341.33532
8720.16843	2772.21229
9192.96882	2307.02851
8843.86123	2574.91600
8918.07560	2455.03907
8918.02764	2466.51247
8725.55020	2754.97967
8892.62336	2505.92105
9245.94563	2278.15814
8731.77417	2739.18155
9019.15508	2375.19732
8721.84155	2760.83753
9385.95708	2247.44840
8814.33910	2607.08439
8729.33371	2743.33948
9045.91867	2354.68620
9267.13912	2275.38648
8970.32385	2388.64714
8966.78976	2397.51752
8936.94598	2451.54876
9312.72704	2264.92904
9019.76657	2368.64714
9363.55262	2259.80908
9244.73466	2287.74716
8762.87766	2670.31042
8667.99533	2847.06511
9068.32313	2342.32552
8940.48006	2442.67839
8862.77957	2559.95229
9215.37329	2294.66783
8732.92544	2724.57053
9291.53355	2267.70069
9297.41336	2265.91923
9133.07954	2321.33532
9061.23235	2353.69600
8873.75298	2509.41135
8843.90919	2563.44259
8892.62336	2505.92105
8862.77957	2559.95229
9104.16379	2330.58454
9505.69591	2219.01233
9486.28948	2224.49410
9138.95934	2319.55387
8843.90919	2563.44259
8769.85536	2667.25365
9095.36139	2334.68620
8799.69915	2613.22241
9064.78904	2351.19590
8710.50519	2776.52417
	
NSGA-II_13:	85
10135.67235	2170.23217
8712.82493	2731.34464
9677.79344	2178.60939
10034.22694	2177.55149
8732.95486	2617.09812
8732.46872	2697.13678
9576.34803	2185.92872
9259.22827	2264.20447
9665.92394	2185.40771
10123.80285	2177.03049
9336.12324	2262.33858
9419.28793	2231.88113
9516.34803	2207.15977
9360.86151	2248.55266
8793.88889	2516.76027
9479.28793	2210.65008
9162.16818	2288.92583
8903.82972	2404.23132
9057.22241	2327.63753
8778.67175	2521.69631
8813.53268	2482.55241
8894.18170	2410.94881
8763.42037	2559.13658
9102.16818	2310.15688
8844.41778	2450.64603
8925.78537	2381.06701
8830.89842	2479.45383
9214.28251	2281.68511
9117.22241	2306.40647
9238.47381	2280.64156
9019.00348	2340.61433
8929.04263	2371.80491
8953.23393	2370.76136
9199.22827	2285.43552
9478.12910	2220.13658
8775.41448	2530.95840
8740.51933	2602.60654
8736.21212	2607.83602
8771.10728	2536.18789
9081.54517	2322.51756
9161.00934	2298.41233
8865.04079	2438.28535
9250.32099	2276.56515
9349.92607	2259.97790
8883.35232	2431.20689
8861.78353	2447.54745
8908.41962	2384.16559
8761.01444	2563.66864
8743.77659	2593.34445
8716.08219	2722.08255
8805.96821	2497.04399
8731.13607	2707.94041
8767.85002	2545.44998
8959.00348	2361.84539
9141.41371	2305.36292
9063.94925	2323.13369
9141.54517	2301.28651
9411.93770	2240.49140
9096.59940	2318.76715
9553.94357	2198.28940
8869.54949	2433.56757
9448.14500	2225.77004
8885.27442	2423.30949
8751.77212	2591.18130
9003.94925	2344.36475
8973.98840	2354.32427
9033.85694	2337.16962
9033.98840	2333.09321
8802.71095	2506.30609
9531.40226	2203.40936
8724.07773	2719.91940
8905.16236	2393.42769
9003.81779	2348.44116
8834.15568	2470.19173
8841.16052	2459.90813
8755.85591	2573.62816
8890.92444	2420.21090
9456.88347	2223.01076
9564.47853	2192.72704
8727.33499	2710.65730
8757.75718	2572.93074
9396.88347	2244.24181
9381.06901	2244.85794
8752.59865	2582.89026
8989.04263	2350.57385
	
NSGA-II_14:	82
10457.80010	2154.57969
8775.40923	2750.94398
10103.27057	2156.07065
10092.58183	2158.43133
9971.17793	2159.56096
9951.04648	2165.41882
9480.16230	2212.72527
8781.26644	2723.41247
9865.34597	2166.35437
9559.99591	2210.58748
9655.90325	2186.35437
8862.90417	2485.41317
9735.88819	2182.86407
8782.18421	2692.54276
9831.03142	2178.43133
9761.73522	2179.56096
8911.66629	2416.41823
9333.45161	2250.62785
9204.43706	2276.69708
8999.19718	2346.81688
9043.57011	2326.08375
9231.73523	2258.52557
9333.49309	2235.30884
8946.52722	2377.27433
8823.62130	2550.75711
9350.55319	2230.58748
8849.72964	2544.61294
9406.93226	2230.20591
9013.60926	2336.04327
8888.58915	2479.45401
9260.26305	2252.78949
8790.52999	2657.28046
8983.03692	2352.55297
8792.49347	2645.85522
8810.44677	2609.95687
8937.35127	2410.45906
8897.76510	2446.26928
9582.67321	2203.83502
9214.67513	2263.24693
8973.20583	2376.87090
8942.63349	2393.38059
8941.24501	2394.35279
8893.87137	2462.37554
8859.01044	2501.51944
8819.72756	2566.86338
9158.84914	2287.15453
9618.71170	2196.93360
8853.72822	2518.59790
8779.30297	2734.83771
8857.55980	2513.63172
8796.08520	2627.08627
8777.37271	2739.51873
8798.01546	2622.40525
8818.27693	2578.97566
8907.66772	2442.43326
9113.89631	2301.84038
9430.53813	2227.09718
8799.97894	2610.98001
9460.03084	2218.58313
9302.92075	2251.81854
8814.44535	2583.94184
