Numfront:	
8437.55557	2305.48534
9086.65616	2139.33278
9043.53173	2143.11859
8805.28132	2159.87241
8466.59919	2269.27068
8494.71189	2252.02506
8480.14723	2258.39595
8467.72662	2264.97184
8806.40874	2155.57358
9244.64588	2125.67692
8528.66215	2242.37941
9030.09450	2145.19065
8508.14912	2249.95300
8708.98635	2182.77335
8716.06214	2177.27181
8784.76829	2167.44601
8791.84408	2161.94447
8670.91692	2195.78597
8680.98446	2191.21630
9230.08123	2132.04781
9227.33544	2133.02564
8603.32377	2212.19424
8493.58446	2256.32390
8586.97999	2220.70327
8629.53621	2202.39189
8594.45853	2216.33637
8638.40146	2198.24975
8783.49078	2167.93426
8588.75912	2218.56513
8579.04960	2222.99775
8763.14226	2168.43714
8694.42169	2189.14424
8651.83869	2196.17769
8693.14418	2189.63249
8730.62680	2170.90092
8729.49938	2175.19976
8707.70884	2183.26160
8819.84597	2153.50152
9243.51846	2129.97576
8529.78957	2238.08057
8744.06404	2168.82886
8488.23965	2257.39825
8614.97156	2208.76278
8838.92420	2153.10980
8848.96110	2151.87874
8670.91692	2195.78597
9029.70498	2149.48949
8730.62680	2170.90092
8695.54911	2184.84540
8622.05768	2206.75878
	
NSGA-II_6:	70
9434.29447	2079.80633
8198.66478	2324.34159
9173.32342	2089.89928
9126.63470	2105.66420
8932.47237	2105.95468
8724.50069	2111.81255
8874.08340	2109.74376
9142.42684	2091.52206
8546.65228	2129.61230
8199.18602	2315.64623
8288.04536	2240.47757
8319.94759	2228.95054
8366.87788	2190.08063
8398.70966	2181.79589
8536.42740	2139.48038
8350.40344	2211.79589
8250.29979	2279.34107
8233.08629	2285.19893
8330.07951	2217.30101
8260.86024	2266.26924
8471.13966	2148.24182
8557.36296	2125.53589
8582.21577	2121.45948
8495.99247	2144.16541
8213.00456	2310.39710
8213.52580	2301.70174
8257.91344	2268.56419
8366.19558	2197.65376
8901.57579	2107.57746
8272.25322	2254.61971
8320.62989	2221.37742
8229.31794	2287.55961
8228.00483	2295.26466
8609.70816	2119.29319
8287.36306	2248.05070
8399.39195	2174.22277
8351.08574	2204.22277
8693.60410	2113.43533
8271.57092	2262.19283
8666.11171	2115.60162
8251.45707	2273.17892
8640.60475	2117.67041
8284.41625	2250.34565
8275.20003	2252.32475
8441.47036	2159.99388
8452.18104	2155.91747
8243.79697	2281.12252
8355.48490	2201.73017
8460.42898	2152.31823
8522.28527	2139.48038
8361.79642	2200.14636
8290.99216	2238.18262
8369.82468	2187.78568
8511.57459	2143.55679
8340.79019	2213.22460
8380.53536	2183.70927
8323.57670	2219.08246
8419.55225	2166.06995
8410.10263	2170.14636
8437.90225	2163.77500
8387.03818	2181.92782
8298.75604	2236.40116
8309.23692	2233.02695
8202.95437	2313.28555
8317.00079	2231.24549
8377.58856	2186.00422
8225.68883	2297.42769
8217.29416	2299.34107
8410.10263	2170.14636
8402.33876	2171.92782
	
NSGA-II_7:	87
9254.57985	2099.28316
8308.38773	2325.92942
8721.86117	2127.05429
9078.99363	2126.33637
9147.34223	2108.05210
9230.59250	2103.49102
8325.78562	2313.95032
8329.26629	2297.41723
8614.62355	2135.82323
8682.49965	2135.07845
8363.26244	2280.81521
8694.36877	2129.22058
8345.50573	2287.21958
8336.31233	2295.08926
8324.62717	2315.73178
8315.43376	2323.60146
9101.82252	2123.90997
9110.68762	2116.40210
8366.65238	2272.53719
8683.65810	2133.29699
8374.09633	2270.00656
8587.13116	2137.98952
9124.51334	2110.47851
9109.52917	2118.18356
8512.68280	2175.82649
8425.49670	2235.04119
8543.90640	2157.92380
8461.72434	2211.94261
8423.01639	2237.03208
8435.00873	2224.44198
9253.42140	2101.06461
8411.48242	2245.12652
8613.46510	2137.60469
8576.42048	2142.06593
8503.00736	2184.85369
8346.66418	2285.43813
8539.63292	2161.55244
8465.07388	2208.32074
8356.21641	2283.14317
8720.70272	2128.83574
8412.30572	2241.10849
8382.89182	2262.33954
8491.13824	2190.71155
8484.42735	2195.27609
8433.85028	2226.22343
8393.34049	2254.63839
8377.10105	2264.83603
8375.94260	2266.61749
8483.26891	2197.05755
8474.89880	2200.90920
8492.29668	2188.93009
9100.66408	2125.69142
9146.18378	2109.83356
9231.75095	2101.70956
8392.18204	2256.41984
8384.44818	2260.35542
8554.61708	2153.84739
8561.43632	2149.77098
8511.37747	2181.00204
8473.99138	2205.88208
8404.43639	2247.45449
8445.88282	2221.93759
8528.92224	2165.62885
8451.24817	2214.24433
9123.35489	2112.25996
8448.83444	2218.51838
8575.26203	2143.84739
8413.46416	2239.32703
8530.08069	2163.84739
8553.45863	2155.62885
8562.59477	2147.98952
8572.14700	2145.69457
8473.99138	2205.88208
8463.28070	2209.95848
8447.04126	2220.15613
8585.97271	2139.77098
8362.10400	2282.59666
8408.09881	2247.02029
8429.96604	2231.33714
8397.22472	2249.52468
8396.06628	2251.30614
8524.81076	2173.07223
8513.84125	2174.04504
8526.50852	2169.90290
8510.21902	2182.78349
8431.12449	2229.55568
8499.50835	2186.85990
	
NSGA-II_8:	71
9867.20073	2088.70382
8199.32786	2249.36980
9506.46344	2106.81147
9020.03674	2106.98809
8206.66955	2224.11792
8206.65758	2245.51629
8711.86299	2117.56732
9559.02698	2099.28305
8220.35066	2200.48881
8219.59375	2214.47227
9703.14957	2099.15112
8855.98558	2117.43540
8227.68038	2196.63530
9018.87829	2108.76955
8954.97107	2111.06450
8627.71887	2125.49526
8547.81183	2128.01462
8234.69044	2186.54432
9802.13506	2092.78023
8379.76870	2160.88753
9866.04229	2090.48528
9534.57016	2102.73506
8285.31649	2168.88444
8218.76685	2216.54432
8495.24829	2135.54305
8333.89184	2163.08953
8286.14339	2166.81239
8423.45994	2153.08941
8426.31860	2149.75091
8270.75183	2175.25534
8468.98997	2139.30361
8327.38902	2164.87098
9800.97662	2094.56169
8935.89263	2114.91604
8953.81262	2112.84596
8249.25510	2180.17343
9754.27285	2098.83574
8855.98558	2117.43540
8907.10885	2117.12001
8381.75405	2157.03401
9781.89817	2098.41322
8395.52076	2153.58200
9506.46344	2106.81147
9520.23015	2103.35945
8659.29945	2125.09574
8673.06615	2121.64372
8447.38607	2141.59856
8281.75113	2172.86790
8213.99926	2220.26441
8509.01499	2132.09103
8546.98493	2130.08668
8523.35500	2131.46664
9783.05662	2096.63176
8687.40616	2121.01933
8627.71887	2125.49526
8659.29945	2125.09574
8242.02016	2182.69081
8432.82141	2147.96945
8907.10885	2117.12001
8934.73418	2116.69749
8440.05635	2145.45207
8440.88325	2143.38001
8508.18809	2134.16308
8256.58482	2176.31992
8250.08200	2178.10137
8242.02016	2182.69081
8235.51734	2184.47227
8221.17756	2198.41676
8207.49645	2222.04586
8200.15476	2247.29774
8547.81183	2128.01462
	
NSGA-II_9:	78
9438.01843	2107.69764
8421.17013	2410.66975
8449.67628	2388.93803
8449.76362	2352.73384
9255.68904	2138.04288
9194.44258	2142.41900
9117.63365	2163.31558
9054.74744	2165.12492
8792.98413	2224.22834
8910.35219	2194.42661
9390.18100	2116.58789
9161.16980	2144.93836
8487.82200	2328.70717
8496.12867	2320.27173
8699.35047	2242.96679
8655.81432	2261.34402
8668.39000	2256.04939
9126.09211	2158.88284
9369.66797	2124.16148
9016.30934	2176.90638
8986.39698	2181.58877
8511.92081	2306.12959
9146.60514	2151.30925
8599.67245	2273.53914
8616.20249	2265.99277
8831.42223	2212.44688
8807.70168	2212.67129
8745.19893	2235.15281
8721.47838	2235.37721
8798.14945	2214.96624
8590.12022	2275.83409
8875.27450	2208.37110
8840.97446	2210.15193
8908.54728	2205.85174
8524.63482	2298.54001
8977.93851	2186.02150
8772.62399	2226.61578
9361.20950	2128.59422
8478.26977	2331.00213
8521.47304	2303.83464
8505.68090	2317.97678
8545.71790	2294.41387
8625.75472	2263.69782
8968.52414	2187.83085
9324.52420	2129.18861
8436.96227	2396.52761
9395.38418	2115.33696
8560.26932	2286.40374
9404.74566	2110.21700
9021.47466	2167.64428
9021.47466	2167.64428
8586.43070	2285.09619
8754.75116	2232.85785
8711.92615	2237.67217
9298.32330	2130.40356
9291.25142	2131.70797
9265.05052	2132.92292
8689.79824	2245.26175
8683.72361	2252.04828
8677.94223	2253.75444
8646.26209	2263.63897
8433.88415	2403.08017
8441.92261	2394.69592
9404.74566	2110.21700
8508.84268	2312.68215
8462.47763	2345.14426
8465.55575	2338.59171
8884.82674	2206.07615
8426.13048	2408.83806
8547.55531	2293.99332
9126.09211	2158.88284
9369.66797	2124.16148
8953.17720	2189.61230
8919.90442	2192.13166
8935.25137	2190.35020
8475.10799	2336.29675
8459.31585	2350.43889
8550.71709	2288.69869
	
NSGA-II_10:	56
8721.12548	2183.94194
8400.32664	2341.22796
8546.12356	2246.03174
8514.44474	2247.87892
8712.70976	2188.01835
8681.76883	2189.86553
8615.54554	2212.57146
8666.69115	2203.81002
8640.10113	2209.79981
8493.06574	2271.48962
8493.31500	2259.54491
8579.93013	2225.17300
8571.51441	2229.24941
8424.71901	2306.56122
8424.37656	2316.78563
8672.61521	2193.94194
8668.92569	2203.20404
8400.84788	2332.53260
8649.25476	2205.72340
8459.57530	2285.45056
8648.51685	2205.72340
8607.12981	2216.64786
8417.04383	2320.86204
8672.61521	2193.94194
8506.02901	2251.95533
8408.62810	2324.93845
8602.83152	2220.16104
8433.13473	2302.48481
8681.03093	2189.86553
8570.31744	2236.01890
8404.61623	2330.17192
8594.41580	2224.23745
8475.65919	2277.29774
8489.37137	2273.78457
8549.72758	2245.47307
8554.53929	2241.95533
8448.88319	2294.33200
8602.83152	2220.16104
8453.18148	2290.81882
8501.73072	2255.46850
8445.84875	2294.89523
8440.46747	2298.40841
8437.43302	2298.97164
8567.82489	2238.51150
8561.90172	2240.09531
8484.65001	2275.56603
8501.73072	2255.46850
8470.93783	2279.07920
8462.52210	2283.15561
8485.63982	2273.84573
8640.83903	2209.79981
8462.52210	2283.15561
8570.31744	2236.01890
8467.24346	2281.37415
8433.13473	2302.48481
8549.72758	2245.47307
	
NSGA-II_11:	80
10119.15729	2110.45373
8641.20188	2525.86182
9934.28747	2115.62927
8642.77026	2514.08037
8646.05469	2460.00396
10110.88806	2113.85796
9401.56879	2143.40040
9575.72793	2142.30126
9586.43861	2138.22486
9742.11916	2136.86033
9788.60184	2124.29512
9780.33261	2127.69935
9927.17669	2117.25205
8658.67875	2423.35355
8656.03880	2444.14609
9851.91551	2121.39418
9394.45801	2145.02318
9327.46605	2145.76108
9860.18473	2117.98995
9042.97722	2187.18621
8998.12245	2193.64255
8792.80382	2275.97600
8741.50020	2310.71304
8861.75028	2238.96895
8828.02316	2258.29771
8976.02342	2201.80551
8922.26198	2202.41149
9255.88316	2152.06625
9309.64460	2151.46026
8887.04264	2220.08978
8723.99243	2335.52895
8725.26076	2320.91068
8809.04326	2265.77835
8696.82273	2353.16827
8681.74173	2361.58446
8726.41921	2319.12923
8801.07304	2272.57177
8895.31186	2216.68555
8786.49136	2287.37453
9061.95712	2179.70557
9105.47734	2178.84858
9180.66014	2170.08978
9137.81758	2170.93662
8820.65803	2263.24301
9236.90326	2159.54689
8662.82113	2390.64891
8854.71892	2247.34617
8641.61181	2515.86182
8646.46463	2450.00396
8678.35286	2374.59697
8659.43226	2403.66142
8679.51131	2372.81552
8840.67759	2252.55189
8707.53340	2349.09186
8718.00074	2340.69570
9044.13566	2185.40475
9245.17248	2156.14266
8678.00928	2384.28910
9187.77091	2168.46700
8759.54124	2301.64859
8903.28208	2209.89213
8659.02233	2413.66142
9136.65914	2172.71808
9206.48252	2166.99214
8661.66269	2392.43036
8660.59071	2401.87996
8680.58329	2363.36592
8659.08868	2413.35355
8874.03701	2235.94764
8884.44053	2229.34173
8915.15121	2204.03427
8767.51146	2294.85517
8647.62308	2448.22250
8747.59722	2306.65666
9116.18802	2174.77217
9209.40048	2164.63146
8986.73410	2197.72910
9320.35528	2147.38386
9578.16939	2141.62909
8775.78068	2291.45094
	
NSGA-II_12:	67
9111.69969	2127.76600
8405.61587	2350.50697
8409.20760	2300.50697
8405.61587	2350.50697
8417.49187	2298.72551
8417.96904	2250.50697
8728.02829	2171.48608
8666.85484	2176.27317
8838.88076	2162.23904
8795.15500	2163.04278
9042.63171	2131.06554
8531.39285	2208.19145
9086.37038	2129.38878
8996.59572	2133.46519
8639.74406	2177.89595
8437.18587	2241.13593
8461.30863	2237.68391
8634.57874	2187.15804
8495.43055	2220.21146
8492.47893	2229.47356
8964.57278	2135.14195
8769.82568	2164.66556
8755.13906	2169.86331
8578.85008	2198.97909
8604.66638	2191.84043
8795.15500	2163.04278
8501.93336	2218.43001
8527.26268	2216.80723
8729.80974	2171.48608
8939.24346	2136.76472
8629.99569	2190.21766
8665.07338	2176.27317
8753.35760	2169.86331
8910.43069	2141.55181
8929.01817	2139.09818
8872.20370	2155.82917
8885.10137	2143.17459
8907.28138	2141.88469
8873.57155	2155.49630
8883.31992	2143.17459
8553.52076	2200.60187
8769.82568	2164.66556
8429.94515	2242.91738
8640.48197	2177.89595
8426.25331	2248.72551
8873.95844	2148.29455
9023.70649	2131.84241
8998.37717	2133.46519
8850.02369	2157.11907
9017.30239	2132.68832
8848.24223	2157.11907
8842.79487	2161.80410
8531.39285	2208.19145
8531.19688	2214.33304
8481.09076	2234.15595
8463.34938	2234.63311
8424.47185	2248.72551
8487.59358	2232.37449
8436.44797	2241.13593
8415.71042	2298.72551
8495.43055	2220.21146
8529.04414	2216.80723
8531.19688	2214.33304
8488.33148	2232.37449
8629.99569	2190.21766
8492.47893	2229.47356
9021.92504	2131.84241
	
NSGA-II_13:	71
9019.28083	2162.42748
8421.84157	2348.83364
8912.04322	2171.19642
8774.62914	2179.99419
8870.72511	2179.28631
8988.84853	2166.37523
8481.09023	2293.05624
8482.67403	2277.00073
8481.09023	2293.05624
8464.59317	2301.90328
8506.75058	2263.03979
8707.04219	2188.08408
8748.61788	2181.77565
8532.05751	2262.82977
8615.54554	2212.57146
8643.03793	2210.40516
8668.92569	2203.20404
8681.03093	2189.86553
8721.12548	2183.94194
8747.13674	2182.16048
9016.34093	2164.20893
8672.61521	2193.94194
8422.36281	2340.13828
8423.94661	2324.08277
8423.42537	2332.77813
8991.78844	2164.59377
8884.55082	2173.36272
8909.10331	2172.97788
8708.52332	2187.69924
8655.64009	2206.64786
8591.33767	2230.79000
8594.41580	2224.23745
8504.91353	2265.21984
8537.87192	2257.18192
8432.36234	2320.00636
8572.23598	2240.33386
8607.12981	2216.64786
8587.03938	2234.30317
8594.41580	2224.23745
8569.28917	2242.62882
8602.83152	2220.16104
8456.17744	2305.97969
8544.94076	2252.85916
8578.62366	2238.37958
8665.23879	2204.00767
8881.61092	2175.14417
8447.24230	2310.36175
8559.44899	2246.90835
8435.05822	2316.79884
8454.57503	2306.28534
8607.12981	2216.64786
8591.33767	2230.79000
8602.83152	2220.16104
8485.62084	2274.70578
8451.87915	2309.49286
8496.73245	2267.42184
8462.99076	2302.20893
8536.26951	2257.48757
8493.55100	2271.59121
8535.00431	2260.53482
8445.07636	2312.41678
8438.82658	2314.43816
8563.82025	2244.41027
8562.09495	2246.60270
8427.71497	2321.72209
8553.35648	2248.78276
8436.66063	2316.49319
8423.94661	2324.08277
8550.40967	2251.07771
8496.49781	2269.29625
8534.24298	2260.87349
	
NSGA-II_14:	72
8915.69548	2083.84366
8162.73057	2229.48392
8571.23284	2110.44071
8646.05563	2110.37499
8176.16781	2227.41186
8754.13693	2091.77160
8177.07036	2215.53943
8518.09575	2112.15644
8483.01807	2126.10093
8809.07829	2091.70914
8190.50759	2213.46737
8493.94784	2118.30491
8275.54793	2179.58372
8280.62028	2170.81807
8294.05752	2168.74601
8193.30980	2205.34178
8296.85972	2160.62042
8314.07321	2154.76256
8809.07829	2091.70914
8857.30651	2087.63273
8839.97487	2090.08636
8705.90870	2095.84801
8888.20309	2086.00995
8374.41187	2146.18768
8327.51045	2152.69050
8663.91207	2107.50128
8646.05563	2110.37499
8418.43522	2136.93442
8407.72454	2141.01083
8677.58941	2100.08636
8353.21557	2152.33615
8504.65852	2114.22850
8493.94784	2118.30491
8726.64453	2093.93790
8396.30731	2144.52400
8857.30651	2087.63273
8241.53653	2187.66155
8429.38880	2135.28979
8678.41631	2098.01431
8753.31002	2093.84366
8225.51427	2195.82805
8199.81261	2203.56032
8229.27211	2193.32177
8350.26395	2152.33615
8515.61210	2112.58387
8273.06428	2180.01115
8169.23339	2227.70246
8183.57317	2213.75797
8287.12310	2169.03661
8219.01146	2197.60951
8458.87015	2132.24939
8437.37043	2132.73567
8239.98278	2189.24536
8204.02048	2201.26537
8436.54352	2134.80772
8251.40002	2185.73219
8262.11069	2181.65578
8360.97463	2148.25974
8407.26089	2142.87937
8667.70563	2102.09071
8666.87873	2104.16277
8469.58083	2128.17298
8480.53441	2126.52835
8303.36254	2158.83896
8210.52329	2199.48392
8464.86282	2130.56937
8201.36636	2201.97652
8193.30980	2205.34178
8223.96053	2197.41186
8307.57040	2156.54401
8371.92821	2146.61511
8666.87873	2104.16277
	
NSGA-II_15:	79
9445.47782	2073.62134
8103.92754	2271.64495
9042.47334	2100.12416
9267.16481	2081.54929
8735.92194	2109.32041
8912.75914	2101.39247
9380.65020	2081.16771
8842.18368	2109.25795
8183.30032	2215.19250
9187.68221	2096.04775
8364.56569	2141.11098
9043.30024	2098.05210
8588.43026	2124.60816
8512.05737	2125.82323
8439.09636	2140.06158
9121.14894	2096.83703
8178.40163	2225.77151
9214.96718	2089.54493
9413.10543	2075.24412
9189.24086	2091.74693
8116.70974	2262.73906
8243.48286	2181.52304
8644.04543	2123.55877
8227.24342	2191.72069
8104.46780	2265.58944
8199.53976	2204.99485
8175.36102	2227.84357
8120.70724	2255.39179
8449.80704	2135.98517
8275.99693	2165.66518
8450.63394	2133.91312
8225.56410	2196.68009
8232.88073	2187.06493
8311.07462	2151.72069
8301.99561	2157.22176
8275.04549	2171.49582
8216.64129	2197.26258
8716.17954	2111.39247
8687.21134	2113.55877
8509.75466	2127.89529
9444.00201	2073.62134
8676.50066	2117.63517
8852.89436	2105.18154
8880.38675	2103.01525
9381.38810	2081.16771
8911.28334	2101.39247
8147.87064	2248.17314
8148.41090	2242.11763
8198.61398	2210.95415
8363.73879	2143.18303
8163.69889	2237.75062
8164.65034	2231.91998
9247.42241	2083.62134
8164.65034	2231.91998
8321.78530	2147.64428
8200.36666	2202.92280
8131.41791	2251.31538
8286.70761	2161.58877
8847.93152	2108.93884
8654.75611	2119.48236
8472.37849	2132.06593
8483.08917	2127.98952
8682.24850	2117.31606
8232.05383	2189.13699
9248.89822	2083.62134
8105.29470	2263.51738
8260.58440	2173.79077
8254.19354	2177.44663
8210.25043	2200.91844
9411.54678	2079.54493
8336.24639	2145.34933
8269.50720	2173.20828
8322.61220	2145.57222
8149.23780	2240.04557
8197.78708	2213.02621
8287.53451	2159.51671
8337.07329	2143.27727
9234.70958	2087.47288
8244.30976	2179.45098
	
NSGA-II_16:	60
9159.72347	2090.19712
8139.49220	2220.71749
8921.84271	2119.50792
8689.74919	2119.89964
8510.58156	2125.82323
8661.42990	2124.13799
9128.82689	2091.81990
8998.16491	2098.12506
8449.80704	2135.98517
8364.56569	2141.11098
8166.44232	2206.44343
8140.31910	2218.64543
8225.67341	2178.60461
8245.46311	2169.02713
