Numfront:	
NSGA-II_25:	9
5475.89663	1273.18908
4754.44694	1309.90266
5037.33526	1278.14134
4774.03443	1302.21577
4795.15959	1291.59314
4814.74708	1283.90625
4774.03443	1302.21577
4814.74708	1283.90625
4795.15959	1291.59314
	
NSGA-II_26:	14
5457.66197	1261.26528
4754.44694	1309.90266
5318.98240	1265.20977
5159.06595	1271.33089
4991.65071	1272.88806
4971.74557	1277.78512
4831.73426	1279.00918
5297.74552	1267.38641
4791.02161	1297.31870
4771.43411	1305.00560
4774.03443	1302.21577
4795.15959	1291.59314
4814.74708	1283.90625
4812.14677	1286.69608
	
NSGA-II_27:	6
5740.64878	1267.06795
4754.44694	1309.90266
4971.74557	1277.78512
4814.74708	1283.90625
4795.15959	1291.59314
4774.03443	1302.21577
	
NSGA-II_28:	14
5251.51833	1289.34264
4899.46036	1349.83408
4910.88187	1340.80503
4955.78957	1302.99839
5115.16425	1292.57645
4958.16576	1298.69758
5094.51985	1295.46377
4908.50567	1345.10584
4901.83655	1345.53327
4958.16576	1298.69758
4955.78957	1302.99839
5094.51985	1295.46377
4908.50567	1345.10584
4901.83655	1345.53327
	
NSGA-II_29:	17
5598.62091	1275.20051
4899.46036	1349.83408
4910.88187	1340.80503
4955.78957	1302.99839
5422.81338	1287.17950
5251.51833	1289.34264
5115.16425	1292.57645
5579.81187	1281.05837
5441.62243	1281.32163
4958.16576	1298.69758
5094.51985	1295.46377
4908.50567	1345.10584
4901.83655	1345.53327
4958.16576	1298.69758
4955.78957	1302.99839
5587.50740	1277.62691
5430.50891	1283.74804
	
NSGA-II_30:	6
6178.84718	1299.37238
4834.04102	1332.59654
5323.88845	1300.08955
4941.04838	1311.96396
5212.45158	1304.32464
5110.12929	1310.44577
	
Math-AUGMECON-II_1:	6
5231.96589	1209.00612
5114.17561	1214.58278
4957.17713	1220.70391
4883.66534	1232.22209
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_2:	4
5240.25016	1209.00612
4957.17713	1220.70391
4883.66523	1232.22210
4598.18799	1303.65582
	
Math-AUGMECON-II_3:	3
5087.69395	1219.77031
4883.66523	1232.22210
4598.18799	1303.65582
	
Math-AUGMECON-II_4:	6
5231.96589	1209.00612
4957.17713	1220.70391
4883.66523	1232.22210
4820.64813	1240.67369
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_5:	5
5231.96589	1209.00612
5114.17561	1214.58278
4965.46140	1220.70391
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_6:	4
5231.96589	1209.00612
5087.69395	1219.77031
4957.17713	1220.70391
4598.18799	1303.65582
	
Math-AUGMECON-II_7:	3
5231.96589	1209.00612
4957.17713	1220.70391
4598.18799	1303.65582
	
Math-AUGMECON-II_8:	4
5114.17561	1214.58278
4965.46140	1220.70391
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_9:	4
5231.96589	1209.00612
5114.17561	1214.58278
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_10:	5
5240.25016	1209.00612
4883.66523	1232.22210
4761.96034	1255.95233
4667.58843	1270.06766
4608.90064	1285.34630
	
Math-AUGMECON-II_11:	5
5240.25016	1209.00612
4957.17713	1220.70391
4761.96034	1255.95233
4608.90063	1285.34632
4598.18799	1303.65582
	
Math-AUGMECON-II_12:	2
5231.96589	1209.00612
4598.18799	1303.65582
	
Math-AUGMECON-II_13:	5
5231.96589	1209.00612
5114.17561	1214.58278
5087.69395	1219.77031
4965.46140	1220.70391
4598.18799	1303.65582
	
Math-AUGMECON-II_14:	4
4883.66523	1232.22210
4868.96770	1235.31975
4820.64813	1240.67369
4598.18799	1303.65582
	
Math-AUGMECON-II_15:	5
4868.96770	1235.31975
4820.64813	1240.67369
4667.58843	1270.06766
4608.90064	1285.34631
4598.18799	1303.65582
	
Math-AUGMECON-II_16:	4
4883.66523	1232.22210
4868.96770	1235.31975
4820.64813	1240.67369
4598.18799	1303.65582
	
Math-AUGMECON-II_17:	4
5231.96589	1209.00612
4957.17713	1220.70391
4883.66523	1232.22210
4598.18799	1303.65582
	
Math-AUGMECON-II_18:	4
5231.96589	1209.00612
5122.45988	1214.58278
4883.66523	1232.22210
4598.18799	1303.65582
	
Math-AUGMECON-II_19:	6
5240.25016	1209.00612
5114.17561	1214.58278
5095.97822	1219.77031
5087.69395	1219.77031
4957.17713	1220.70391
4598.18799	1303.65582
	
Math-AUGMECON-II_20:	6
4957.17713	1220.70391
4868.96770	1235.31975
4820.64813	1240.67369
4667.58843	1270.06766
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_21:	5
5231.96589	1209.00612
5114.17561	1214.58278
5087.69395	1219.77031
4957.17713	1220.70391
4598.18799	1303.65582
	
Math-AUGMECON-II_22:	4
4957.17713	1220.70391
4761.96034	1255.95233
4608.90063	1285.34632
4598.18799	1303.65582
	
Math-AUGMECON-II_23:	3
5231.96589	1209.00612
5114.17561	1214.58278
4598.18799	1303.65582
	
Math-AUGMECON-II_24:	3
4957.17713	1220.70391
4820.64813	1240.67369
4598.18799	1303.65582
	
Math-AUGMECON-II_25:	5
5231.96589	1209.00612
4957.17713	1220.70391
4761.96034	1255.95233
4608.90063	1285.34632
4598.18799	1303.65582
	
Math-AUGMECON-II_26:	8
5231.96589	1209.00612
5114.17561	1214.58278
4957.17713	1220.70391
4820.64813	1240.67369
4761.96034	1255.95233
4667.58843	1270.06766
4608.90063	1285.34632
4598.18799	1303.65582
	
Math-AUGMECON-II_27:	5
5231.96589	1209.00612
4957.17713	1220.70391
4761.96034	1255.95233
4608.90063	1285.34632
4598.18799	1303.65582
	
Math-AUGMECON-II_28:	7
5231.96589	1209.00612
5114.17561	1214.58278
5087.69395	1219.77031
4957.17713	1220.70391
4883.66523	1232.22210
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_29:	5
5231.96589	1209.00612
5114.17561	1214.58278
5087.69395	1219.77031
4608.90064	1285.34630
4598.18799	1303.65582
	
Math-AUGMECON-II_30:	4
5240.25016	1209.00612
5114.17561	1214.58278
5087.69395	1219.77031
4598.18799	1303.65582
