Numfront:	
5585.03212	1385.24039
6266.65116	1363.95038
6461.47606	1360.32127
6117.06684	1373.95038
6255.44893	1366.31106
6213.41782	1370.00589
6105.86461	1376.31106
6063.83350	1380.00589
6202.21558	1372.36657
5286.66833	1446.49933
5294.95671	1439.99161
5334.43586	1424.00183
5375.89339	1418.27588
5403.14425	1408.27588
5307.18500	1434.00183
5468.60589	1396.23059
5517.78125	1395.24039
5404.17031	1404.64678
5376.91945	1414.64678
5271.97255	1456.36251
5274.44004	1452.48912
5388.12168	1412.28610
5322.20757	1429.99161
5323.23363	1426.36251
5295.98277	1436.36251
5275.46610	1448.86001
5274.44004	1452.48912
5573.82988	1387.60107
5572.80382	1391.23018
5456.37760	1402.22037
5457.40366	1398.59127
5572.80382	1391.23018
5531.79877	1391.29590
5456.37760	1402.22037
5415.37255	1402.28610
5275.46610	1448.86001
5531.79877	1391.29590
6105.86461	1376.31106
6117.06684	1373.95038
6063.83350	1380.00589
6052.63127	1382.36657
5520.59654	1393.65658
6213.41782	1370.00589
6202.21558	1372.36657
6255.44893	1366.31106
5585.03212	1385.24039
5468.60589	1396.23059
6266.65116	1363.95038
5457.40366	1398.59127
5573.82988	1387.60107
5520.59654	1393.65658
5517.78125	1395.24039
	
NSGA-II_15:	40
6597.79894	1349.55501
5283.17673	1442.74241
6007.70015	1352.09962
6586.59671	1351.91569
5439.11094	1418.12311
5438.08488	1421.75222
5360.62902	1428.12311
5851.21084	1362.09962
6006.67409	1355.72872
5794.72153	1372.09962
5850.18478	1365.72872
5284.20279	1439.11331
5321.65865	1432.74241
5491.34361	1409.87030
5710.15276	1376.83481
5793.69547	1375.72872
5530.82276	1393.88052
5593.72653	1387.82501
5503.57190	1403.88052
5518.59447	1399.87030
5519.62053	1396.24120
5698.95053	1379.19549
5697.92447	1382.82460
5492.36967	1406.24120
5322.68471	1429.11331
5321.65865	1432.74241
5283.17673	1442.74241
5438.08488	1421.75222
5793.69547	1375.72872
5851.21084	1362.09962
5850.18478	1365.72872
6006.67409	1355.72872
5647.24899	1382.89032
6007.70015	1352.09962
5794.72153	1372.09962
5582.52430	1390.18569
5579.99813	1392.89032
5710.15276	1376.83481
5636.04676	1385.25100
6006.67409	1355.72872
	
NSGA-II_16:	37
5504.75455	1369.18488
5190.66893	1443.93610
5295.61583	1402.22037
5254.15830	1407.94631
5437.50369	1379.18488
5388.32832	1380.17507
5451.52121	1375.24039
5335.09498	1386.23059
5376.10003	1386.16486
5492.52626	1375.17466
5214.67914	1423.93610
5206.39076	1430.44382
5322.86669	1392.22037
5242.95607	1410.30699
5215.70520	1420.30699
5226.90743	1417.94631
5195.18853	1432.80450
5323.89275	1388.59127
5296.64189	1398.59127
5194.16247	1436.43361
5191.69499	1440.30699
5307.84412	1396.23059
5241.93001	1413.93610
5226.90743	1417.94631
5323.89275	1388.59127
5296.64189	1398.59127
5377.12609	1382.53575
5191.69499	1440.30699
5241.93001	1413.93610
5215.70520	1420.30699
5493.55232	1371.54556
5214.67914	1423.93610
5377.12609	1382.53575
5206.39076	1430.44382
5440.31898	1377.60107
5440.31898	1377.60107
5437.50369	1379.18488
	
NSGA-II_17:	20
5764.10270	1366.53684
5078.69687	1428.24031
5273.24947	1378.75268
5590.18658	1372.52663
5103.79625	1419.74287
5121.64132	1403.37198
5763.07664	1370.16595
5122.66738	1399.74287
5155.79718	1393.37198
5220.95430	1387.12990
5272.22341	1382.38178
5156.82324	1389.74287
5199.09361	1388.75268
5079.72292	1424.61120
5273.24947	1378.75268
5763.07664	1370.16595
5156.82324	1389.74287
5764.10270	1366.53684
5079.72292	1424.61120
5083.38237	1421.36565
	
NSGA-II_18:	15
5419.75468	1348.04029
5072.16284	1430.32251
5098.48826	1405.45418
5073.18890	1426.69340
5258.40593	1380.83488
5361.82027	1379.21210
5417.40783	1359.63793
5376.67481	1372.90862
5175.94055	1390.83488
5245.39404	1390.20230
5140.95364	1395.45418
5099.51432	1401.82507
5417.40783	1359.63793
5141.97970	1391.82507
5257.37987	1384.46399
	
NSGA-II_19:	34
5899.63165	1397.25974
5433.40945	1463.16734
5528.39636	1446.92527
5614.36119	1446.23870
5495.94540	1453.16734
5467.91610	1457.91546
5641.57632	1430.29523
5637.45173	1438.54804
5759.15139	1408.24993
5810.69806	1407.99764
5496.97146	1449.53824
5434.43551	1459.53824
5467.91610	1457.91546
5705.10951	1414.30545
5747.79429	1414.05316
5877.64937	1400.99199
5821.90030	1405.63696
5653.80461	1424.30545
5692.88122	1420.29523
5845.58978	1403.31525
5897.29132	1399.62042
5642.60238	1426.66613
5693.90728	1416.66613
5434.43551	1459.53824
5433.40945	1463.16734
5495.94540	1453.16734
5636.42567	1442.17715
5845.58978	1403.31525
5618.90090	1443.99603
5754.28488	1413.31525
5756.81105	1410.61061
5817.18865	1407.25974
5625.56343	1443.87802
5754.28488	1413.31525
	
NSGA-II_20:	18
5438.87759	1368.34077
5130.32947	1438.63203
5371.62673	1378.34077
5155.42886	1430.13459
5173.27393	1413.76370
5437.85153	1371.96987
5174.29999	1410.13459
5295.20050	1389.33096
5322.45136	1379.33096
5250.72622	1399.14440
5208.45585	1400.13459
5294.17444	1392.96007
5207.42979	1403.76370
5321.42530	1382.96007
5135.01497	1431.75737
5131.35553	1435.00292
5131.35553	1435.00292
5437.85153	1371.96987
	
NSGA-II_21:	14
5763.12879	1405.99909
5580.51054	1568.92523
5702.18149	1414.37632
5589.58953	1516.57143
5601.04405	1455.75823
5594.65707	1503.66036
5631.13860	1426.98929
5669.62052	1416.98929
5606.11159	1442.84715
5684.64687	1415.99909
5702.18149	1414.37632
5591.96506	1508.11203
5589.58953	1516.57143
5594.65707	1503.66036
	
NSGA-II_22:	42
6392.40073	1341.90508
5339.72828	1457.58382
5571.91389	1375.72234
5966.08264	1373.95038
6218.48462	1347.89486
6381.19850	1344.26576
6004.46473	1366.31106
5363.73849	1437.58382
5342.07512	1445.98618
5366.08534	1425.98618
5458.22425	1401.90977
5393.33620	1415.98618
5377.28757	1423.62550
6015.66696	1363.95038
6057.69807	1360.25554
5474.27289	1394.27045
6135.31017	1357.89486
6068.90030	1357.89486
5353.27736	1443.62550
5425.51557	1409.48337
5507.47832	1384.13853
6207.28239	1350.25554
6165.25128	1353.95038
5559.68560	1381.71212
5518.68055	1381.77785
5491.42969	1391.77785
5410.49300	1413.49358
5506.45226	1387.76764
5437.74387	1403.49358
5426.54163	1405.85426
5560.71166	1378.08302
6154.04905	1356.31106
6392.40073	1341.90508
5518.68055	1381.77785
5404.53843	1413.62550
5485.47512	1391.90977
5480.22745	1394.13853
6381.19850	1344.26576
5399.29077	1415.85426
5474.27289	1394.27045
5393.33620	1415.98618
5491.42969	1391.77785
	
NSGA-II_23:	26
5958.26516	1344.97006
5173.07977	1417.16991
5773.14681	1353.32053
5453.60194	1357.18590
5784.34905	1350.95985
5281.68366	1397.74867
5947.06292	1347.33074
5297.69656	1384.16588
5211.56169	1407.16991
5174.10583	1413.54080
5324.94742	1374.16588
5386.35108	1367.18590
5441.37365	1363.17568
5298.72262	1380.53677
5337.17571	1368.17609
5386.35108	1367.18590
5212.58775	1403.54080
5250.53206	1402.55061
5270.48143	1400.10935
5309.92485	1378.17609
5442.39971	1359.54658
5211.56169	1407.16991
5325.97348	1370.53677
5453.60194	1357.18590
5337.17571	1368.17609
5309.92485	1378.17609
	
NSGA-II_24:	21
5769.95206	1332.02328
5235.13385	1407.87416
5447.53445	1342.79855
5736.74663	1342.15520
5261.45927	1383.00583
5247.10281	1404.62861
5261.45927	1383.00583
5328.51871	1370.39286
5446.50839	1346.42766
5397.43292	1362.01564
5303.92465	1373.00583
5414.32902	1352.93047
5414.32902	1352.93047
5235.13385	1407.87416
5446.50839	1346.42766
5447.53445	1342.79855
5749.07940	1340.43947
5757.72377	1338.01306
5758.74983	1334.38396
5736.74663	1342.15520
5314.96754	1372.01564
	
NSGA-II_25:	17
5539.82056	1381.16087
5224.71238	1427.56163
5461.33864	1391.16087
5263.19430	1417.56163
5225.73844	1423.93252
5302.16466	1412.94233
5367.63470	1412.30975
5523.92187	1385.57027
5264.22035	1413.93252
5369.01373	1406.56046
5407.49564	1396.56046
5384.91241	1402.15107
5524.94793	1381.94116
5370.03978	1402.93136
5408.52170	1392.93136
5446.46601	1391.94116
5423.39433	1392.15107
	
NSGA-II_26:	14
5236.59272	1379.96015
5050.34963	1429.44778
5235.56666	1383.58926
5154.12734	1389.96015
5063.34465	1422.57312
5076.67506	1404.57945
5119.14043	1394.57945
5077.70111	1400.95035
5120.16649	1390.95035
5154.12734	1389.96015
5063.34465	1422.57312
5051.37569	1425.81868
5120.16649	1390.95035
5063.34465	1422.57312
	
NSGA-II_27:	16
5833.16667	1332.97632
5072.16284	1430.32251
5668.36784	1342.97632
5519.94856	1352.24040
5437.48319	1362.24040
5361.82027	1379.21210
5073.18890	1426.69340
5098.48826	1405.45418
5258.40593	1380.83488
5099.51432	1401.82507
5140.95364	1395.45418
5175.94055	1390.83488
5245.39404	1390.20230
5141.97970	1391.82507
5257.37987	1384.46399
5099.51432	1401.82507
	
NSGA-II_28:	51
6392.40073	1341.90508
5339.72828	1457.58382
5966.08264	1373.95038
5571.91389	1375.72234
6381.19850	1344.26576
6218.48462	1347.89486
6004.46473	1366.31106
5966.08264	1373.95038
5342.07512	1445.98618
6068.90030	1357.89486
5356.77090	1436.12301
5366.08534	1425.98618
6154.04905	1356.31106
5458.22425	1401.90977
5377.28757	1423.62550
6015.66696	1363.95038
6057.69807	1360.25554
6207.28239	1350.25554
6165.25128	1353.95038
5559.68560	1381.71212
5345.56867	1438.48369
5342.07512	1445.98618
5474.27289	1394.27045
5393.33620	1415.98618
5491.42969	1391.77785
5410.49300	1413.49358
5560.71166	1378.08302
5437.74387	1403.49358
5518.68055	1381.77785
5425.51557	1409.48337
5506.45226	1387.76764
5507.47832	1384.13853
5426.54163	1405.85426
5345.56867	1438.48369
5571.91389	1375.72234
6165.25128	1353.95038
6015.66696	1363.95038
5507.47832	1384.13853
5366.08534	1425.98618
5426.54163	1405.85426
6004.46473	1366.31106
5485.47512	1391.90977
6381.19850	1344.26576
6154.04905	1356.31106
5480.22745	1394.13853
5399.29077	1415.85426
5404.53843	1413.62550
5404.53843	1413.62550
5480.22745	1394.13853
5393.33620	1415.98618
5399.29077	1415.85426
	
NSGA-II_29:	19
5681.00751	1358.22732
5082.66227	1432.35720
5268.90535	1382.86957
5544.37062	1376.64352
5095.65729	1425.48254
5108.98769	1407.48887
5267.87929	1386.49867
5636.06174	1375.70797
5151.45306	1397.48887
5110.01375	1403.85976
5647.80207	1368.35925
5679.98145	1361.85643
5199.99114	1391.24679
5152.47912	1393.85976
5083.68833	1428.72809
5095.65729	1425.48254
5186.43998	1392.86957
5186.43998	1392.86957
5199.99114	1391.24679
	
NSGA-II_30:	27
5926.64238	1344.97006
5289.52248	1433.83056
5562.54556	1348.61904
5915.44015	1347.33074
5376.47039	1388.82633
5338.85229	1415.52104
5340.54673	1401.05197
5340.54673	1401.05197
5493.41648	1370.97661
5418.93576	1378.82633
5407.60617	1388.43900
5309.98945	1421.05197
5338.85229	1415.52104
5291.75920	1425.92030
5443.52982	1376.21335
5561.51950	1352.24815
5529.34013	1358.75097
5512.44403	1367.83613
5407.60617	1388.43900
5309.98945	1421.05197
5292.49710	1422.67475
5525.59585	1364.47380
5526.62191	1360.84469
5429.97866	1377.83613
5525.59585	1364.47380
5526.62191	1360.84469
5443.52982	1376.21335
	
Math-AUGMECON-II_1:	6
6152.93503	1316.95931
5860.77595	1318.21759
5695.97712	1328.21759
5447.36442	1333.28152
5414.15853	1343.41348
5020.53023	1419.93079
	
Math-AUGMECON-II_2:	7
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5046.85565	1395.06246
5033.52525	1413.05613
5033.45792	1414.77186
5020.53023	1419.93079
	
Math-AUGMECON-II_3:	6
5414.15853	1343.41348
5397.26243	1352.49864
5328.34822	1360.87587
5046.85565	1395.06246
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_4:	6
6191.06062	1316.95931
5860.77595	1318.21759
5695.97712	1328.21759
5397.26243	1352.49864
5328.34822	1360.87587
5020.53023	1419.93079
	
Math-AUGMECON-II_5:	11
6191.06062	1316.95931
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5446.33790	1336.91066
5414.15853	1343.41348
5047.88171	1391.43335
5046.85565	1395.06246
5033.52525	1413.05613
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_6:	10
6152.93503	1316.95931
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5414.15853	1343.41348
5206.77332	1370.44316
5089.32103	1385.06246
5046.85565	1395.06246
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_7:	9
5447.36396	1333.28156
5414.15853	1343.41348
5397.26372	1352.49863
5328.34822	1360.87587
5090.34709	1381.43335
5089.32103	1385.06246
5047.88171	1391.43335
5046.85565	1395.06246
5020.53023	1419.93079
	
Math-AUGMECON-II_8:	4
6152.93503	1316.95931
5695.97712	1328.21759
5447.36396	1333.28156
5020.53023	1419.93079
	
Math-AUGMECON-II_9:	14
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5414.15853	1343.41348
5397.26243	1352.49864
5205.74726	1374.07227
5137.85911	1378.82038
5090.34709	1381.43335
5089.32103	1385.06246
5047.88171	1391.43335
5046.85565	1395.06246
5033.52525	1413.05613
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_10:	8
5397.26243	1352.49864
5328.34822	1360.87587
5328.34822	1360.87587
5314.79705	1362.49864
5303.75416	1363.48884
5206.77332	1370.44316
5046.85565	1395.06246
5020.53023	1419.93079
	
Math-AUGMECON-II_11:	5
6152.93559	1316.95931
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5020.53023	1419.93079
	
Math-AUGMECON-II_12:	9
5695.97712	1328.21759
5447.36396	1333.28156
5446.33790	1336.91066
5414.15853	1343.41348
5397.26243	1352.49864
5303.75416	1363.48884
5206.77332	1370.44316
5090.34709	1381.43335
5046.85565	1395.06246
	
Math-AUGMECON-II_13:	8
5447.36396	1333.28156
5446.33790	1336.91066
5414.15853	1343.41348
5397.26243	1352.49864
5328.34822	1360.87587
5206.77332	1370.44316
5090.34709	1381.43335
5046.85565	1395.06246
	
Math-AUGMECON-II_14:	7
6191.06062	1316.95931
5860.77595	1318.21759
5447.36396	1333.28156
5046.85565	1395.06246
5033.52525	1413.05613
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_15:	9
6152.93509	1316.95931
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5089.32099	1385.06247
5047.88171	1391.43335
5046.85565	1395.06246
5021.55629	1416.30169
5020.53023	1419.93079
	
Math-AUGMECON-II_16:	11
5447.36396	1333.28156
5414.15853	1343.41348
5380.71096	1360.03125
5328.34822	1360.87587
5314.79705	1362.49864
5303.75416	1363.48884
5206.77332	1370.44316
5046.85565	1395.06246
5033.52525	1413.05613
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_17:	9
5695.97712	1328.21759
5447.36396	1333.28156
5206.77332	1370.44316
5137.85911	1378.82038
5089.32103	1385.06246
5047.88171	1391.43335
5046.85565	1395.06246
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_18:	7
5414.15853	1343.41348
5328.34822	1360.87587
5206.77332	1370.44316
5089.32103	1385.06246
5047.88171	1391.43335
5046.85565	1395.06246
5020.53023	1419.93079
	
Math-AUGMECON-II_19:	4
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5020.53023	1419.93079
	
Math-AUGMECON-II_20:	7
5414.15853	1343.41348
5328.34822	1360.87587
5314.79705	1362.49864
5206.77332	1370.44316
5046.85565	1395.06246
5033.52525	1413.05613
5020.53023	1419.93079
	
Math-AUGMECON-II_21:	3
5695.97712	1328.21759
5447.36396	1333.28156
5020.53023	1419.93079
	
Math-AUGMECON-II_22:	8
6152.93503	1316.95931
5860.77595	1318.21759
5447.36396	1333.28156
5047.88171	1391.43335
5046.85565	1395.06246
5033.52525	1413.05613
5033.45792	1414.77186
5020.53023	1419.93079
	
Math-AUGMECON-II_23:	13
5860.77595	1318.21759
5695.97712	1328.21759
5447.36396	1333.28156
5414.15853	1343.41348
5380.71096	1360.03125
5328.34822	1360.87587
5314.79705	1362.49864
5205.74726	1374.07227
5124.30794	1380.44316
5090.34709	1381.43335
5046.85565	1395.06246
5033.52525	1413.05613
5021.55629	1416.30168
	
Math-AUGMECON-II_24:	10
5695.97712	1328.21759
5447.36396	1333.28156
5446.33790	1336.91066
5414.15853	1343.41348
5397.26243	1352.49864
5328.34822	1360.87587
5303.75416	1363.48884
5206.77332	1370.44316
5090.34709	1381.43335
5046.85565	1395.06246
	
Math-AUGMECON-II_25:	9
5447.36396	1333.28156
5446.33790	1336.91066
5414.15853	1343.41348
5397.26243	1352.49864
5380.71096	1360.03125
5046.85565	1395.06246
5033.52525	1413.05613
5021.55629	1416.30168
5020.53023	1419.93079
	
Math-AUGMECON-II_26:	6
5206.77332	1370.44316
5137.85911	1378.82038
5090.34709	1381.43335
5047.88171	1391.43335
5046.85564	1395.06247
5020.53023	1419.93079
	
Math-AUGMECON-II_27:	10
5695.97712	1328.21759
5447.36396	1333.28156
5414.15853	1343.41348
5328.34822	1360.87587
5206.77332	1370.44316
5137.85911	1378.82038
5089.32103	1385.06246
5047.88171	1391.43335
5046.85565	1395.06246
5020.53023	1419.93079
	
Math-AUGMECON-II_28:	8
6152.93503	1316.95931
5860.77595	1318.21759
5447.36396	1333.28156
5047.88171	1391.43335
5046.85565	1395.06246
5033.52525	1413.05613
5033.45792	1414.77186
5020.53023	1419.93079
	
Math-AUGMECON-II_29:	6
5447.36396	1333.28156
5225.29751	1370.44316
5137.85911	1378.82038
5047.88171	1391.43335
5046.85565	1395.06246
5020.53023	1419.93079
	
Math-AUGMECON-II_30:	8
5860.77595	1318.21759
5447.36396	1333.28156
5414.15853	1343.41348
5137.85911	1378.82038
5089.32103	1385.06246
5046.85565	1395.06246
5033.45792	1414.77186
5020.53023	1419.93079
