Numfront:	
7183.87488	1956.24693
7410.10443	1916.25381
7567.87357	1897.49011
7583.83199	1895.71553
7185.40406	1952.50009
7198.60359	1949.87603
7559.26569	1898.82426
7475.96230	1907.96954
7517.25386	1902.79399
7337.51045	1927.42240
7339.87016	1924.77310
7298.57860	1929.94864
7206.33778	1943.43895
7180.27149	1958.54188
7171.22543	1959.45021
7203.97806	1946.08825
7523.17415	1901.56651
	
NSGA-II_6:	81
8811.45724	1950.97828
7195.02066	2150.76604
8245.52437	1955.59820
8682.72360	1954.62726
7201.22508	2119.53498
7200.78952	2135.56401
8682.72360	1954.62726
8106.88000	1957.95888
8022.00364	1960.96292
7523.40724	2010.78721
7660.42806	1990.27418
7403.67752	2054.71444
7494.58943	2031.26242
7197.21487	2141.44836
7196.16891	2150.73955
7361.44802	2059.26504
7507.37414	2023.14789
7789.18128	1978.11756
7348.67890	2060.86845
7448.86302	2039.54669
7305.58015	2081.34367
7684.28534	1989.62923
7783.32341	1982.25970
7263.60259	2087.88572
7309.32900	2079.60145
7406.10393	2048.85658
7412.29467	2048.21163
8201.66709	1956.24316
7927.21656	1962.67864
7253.83720	2094.41502
7414.72108	2042.35376
7826.29054	1976.33611
8150.73729	1957.31393
7514.79010	2017.29002
7209.66803	2108.89003
7259.85374	2089.62794
7340.06176	2067.37127
7457.48016	2033.04388
7270.25172	2083.09864
7560.51651	2009.00575
7780.56413	1984.62038
7751.41117	1987.33428
7377.24079	2055.14939
7978.14636	1961.60787
7414.72108	2042.35376
7199.64127	2135.59050
7455.05376	2038.90174
7520.98084	2016.64507
7198.36311	2141.42188
7252.55904	2100.24640
7202.37333	2119.50850
7707.55388	1987.97923
7883.35927	1963.32360
7978.14636	1961.60787
8022.00364	1960.96292
7853.63285	1965.68428
7630.70163	1992.63486
7617.58524	1995.99324
7587.85881	1998.35392
7203.65149	2113.67712
7220.06601	2102.36073
7251.41079	2100.27289
7268.47089	2083.12512
7218.28518	2102.38722
7259.19859	2093.80931
7339.40661	2071.55264
7573.18124	2001.91683
7209.01288	2113.07141
7343.81061	2065.62905
7314.19730	2074.84085
7213.41688	2107.14782
7334.04522	2072.15835
7617.58524	1995.99324
7829.04982	1973.97543
7564.72965	2008.42653
7834.90769	1969.83329
7503.20657	2024.75961
7502.97014	2029.07148
7566.25006	2005.06815
7838.95527	1969.24719
7379.02162	2055.12291
	
NSGA-II_7:	55
7738.89041	1928.85262
7129.09132	2102.53335
7559.28478	1948.91834
7498.30337	1950.11369
7677.90901	1930.04797
7483.39033	1951.44785
7452.44551	1958.39797
7632.05115	1938.33224
7180.50232	2037.22589
7339.24536	1986.92216
7350.45117	1976.57603
7298.02193	1995.48180
7129.54029	2089.58657
7437.53247	1959.73212
7617.13811	1939.66639
7317.61510	1993.18685
7252.16406	2003.76607
7251.51911	2015.48180
7179.85737	2048.94161
7662.99597	1931.38212
7396.30904	1968.29176
7370.04435	1974.28108
7153.23377	2059.13926
7136.59215	2080.81762
7144.23147	2064.31481
7137.17961	2073.08375
7271.75724	2001.47112
7415.90221	1965.99681
7595.50785	1945.93108
7137.17961	2073.08375
7133.16939	2084.41102
7140.80871	2067.90821
7244.52474	2020.26889
7198.57233	2032.05034
7244.43019	2023.76607
7632.05115	1938.33224
7575.91468	1948.22603
7165.55322	2058.17846
7408.62849	1967.33096
7575.91468	1948.22603
7226.41868	2028.56004
7362.77063	1975.61523
7264.48352	2002.80527
7310.34138	1994.52100
7588.23413	1947.26523
7206.82550	2030.85499
7218.16550	2029.75539
7238.67964	2027.98081
7192.82177	2036.26509
7251.38766	2019.55821
7179.72591	2053.01802
7206.82550	2030.85499
7172.82694	2056.84431
7226.36018	2028.94161
7172.86300	2053.72870
	
NSGA-II_8:	50
7630.05941	1956.47133
7319.16672	2104.80143
7322.03788	2026.74812
7373.95126	2014.32171
7387.69043	1998.18433
7337.39022	2017.23279
7503.74284	1968.60327
7413.94002	1988.66900
7407.47178	1996.67002
7497.27459	1976.60429
7562.75764	1962.06309
7356.66469	2015.51706
7503.74284	1968.60327
7521.02941	1967.40792
7354.67679	2016.03744
7612.77284	1957.66668
7580.04421	1960.86774
7431.22659	1987.47365
7479.98803	1977.79964
7494.77982	1976.92325
7404.97700	1996.98898
7390.18521	1997.86537
7441.52881	1985.98833
7463.95522	1984.27260
7472.95482	1982.12882
7553.75804	1964.20687
7562.75764	1962.06309
7472.95482	1982.12882
7477.49325	1978.11860
7590.34643	1959.38241
7531.33163	1965.92260
7602.47062	1959.15201
7453.65299	1985.75792
7543.45581	1965.69220
7548.61820	1964.72725
7590.34643	1959.38241
7436.36643	1986.95327
7585.18405	1960.34736
7531.33163	1965.92260
7526.16924	1966.88755
7585.18405	1960.34736
7463.95522	1984.27260
7553.75804	1964.20687
7526.16924	1966.88755
7612.77284	1957.66668
7607.63300	1958.18706
7458.81538	1984.79298
7436.36643	1986.95327
7387.69043	1998.18433
7477.49325	1978.11860
	
NSGA-II_9:	39
7502.79775	1901.04614
7006.74880	2073.21030
7030.89125	2046.31903
7039.28835	2019.87179
7014.24963	2051.49457
7384.59294	1919.42826
7431.58133	1914.50595
7312.54115	1940.48839
7340.83495	1935.70130
7308.09644	1941.34164
7279.80265	1946.12873
7446.72852	1906.22168
7125.63663	1992.78287
7105.79190	1999.06326
7055.92997	2014.69625
7142.15591	1986.59948
7089.15028	2004.23880
7369.44576	1927.71254
7278.69937	1948.90789
7257.90126	1951.94432
7195.04385	1974.75918
7474.50396	1905.83322
7225.49832	1967.09920
7248.04948	1957.11986
7235.25840	1961.97924
7082.36705	2012.26984
7496.20645	1905.32019
7204.89563	1969.58364
7164.05730	1980.78389
7030.51940	2051.10285
7180.69892	1975.60835
7158.79753	1981.42394
7359.68568	1932.83250
7231.53020	1963.30325
7348.86700	1933.57040
7030.51940	2051.10285
7155.03370	1985.21663
7250.40558	1953.69497
7308.09644	1941.34164
	
NSGA-II_10:	37
7425.60538	1888.61973
6856.89148	1984.33025
6975.49876	1955.76061
6894.68498	1960.93616
7338.73076	1895.18827
6882.16562	1977.28029
7243.88748	1919.25780
7181.51572	1919.64626
7039.49221	1952.91526
7094.64110	1926.21480
7157.01286	1925.82634
7297.43919	1900.36382
7295.96339	1909.62591
6885.98223	1968.70740
6885.98223	1968.70740
7057.64456	1938.77313
7071.27319	1931.00189
7384.31382	1893.79527
7325.21464	1899.97536
7175.45487	1921.03926
7055.58688	1944.34039
7281.40609	1912.72450
7412.08926	1893.40682
7071.27319	1931.00189
7297.43919	1900.36382
7050.21241	1948.12818
7046.88413	1952.11163
7261.71325	1914.50595
7258.38498	1918.48941
7053.12084	1945.14402
7158.14782	1924.43334
7262.32950	1914.47071
7258.38498	1918.48941
7039.49221	1952.91526
7261.71325	1914.50595
7071.27319	1931.00189
7297.43919	1900.36382
	
NSGA-II_11:	71
7802.33062	1957.89316
7101.30934	2164.89752
7582.28145	1970.76196
7745.39027	1966.17743
7123.76297	2122.47112
7113.52571	2141.78191
7254.79084	2043.30734
7342.31780	2010.02220
7195.14359	2072.78696
7321.86962	2024.30313
7194.17503	2074.12112
7189.58480	2084.01802
7396.96718	2001.83076
7147.51248	2107.44213
7129.93755	2113.49764
7359.89272	2003.96668
7414.54210	1995.77525
7222.25285	2065.88555
7303.77451	2031.68457
7396.96718	2001.83076
7369.42706	2003.12078
7102.27789	2163.56337
7164.89915	2104.60413
7108.31968	2149.42123
7187.68010	2090.90929
7128.96900	2114.83180
7106.51537	2157.25820
7767.81667	1964.46170
7107.48392	2155.92405
7436.96851	1994.05952
7234.34266	2057.58828
7294.24016	2032.53047
7341.34924	2011.35635
7458.85467	1989.41772
7336.24128	2020.93429
7169.13663	2098.29896
7124.73152	2121.13696
7780.45621	1962.61452
7163.93059	2105.93828
7212.71851	2066.73145
7235.31121	2056.25413
7252.88613	2050.19862
7272.36576	2037.25183
7322.83818	2022.96898
7188.61625	2085.35217
7340.41310	2016.91347
7498.23184	1985.94765
7481.01680	1986.64507
7461.15737	1988.08357
7515.80676	1979.89214
7572.74711	1971.60787
7550.87270	1976.32923
7547.76751	1977.33051
7253.82228	2044.64150
7570.44440	1972.94202
7560.40704	1975.48332
7170.10518	2096.96481
7513.50405	1981.22629
7512.05037	1985.56608
7525.34110	1979.04623
7538.23316	1978.17641
7281.90010	2036.40593
7512.05037	1985.56608
7498.23184	1985.94765
7335.27272	2022.26845
7183.41022	2092.99149
7424.07645	1994.92935
7446.50285	1993.21362
7212.71851	2066.73145
7470.69172	1987.23767
7424.07645	1994.92935
	
NSGA-II_12:	75
7454.39197	1923.61135
6928.38416	2044.65577
7168.74251	1968.12817
7263.32335	1966.64911
7051.50054	1989.15423
7160.13463	1969.46233
7130.72774	1973.30372
6942.99030	2029.37713
6971.06992	2025.53574
6974.72452	2024.08012
7445.78410	1924.94550
7335.10925	1949.43184
7350.37400	1945.59045
6933.98800	2034.55267
6975.79530	2017.57731
7280.47479	1960.52052
7041.82188	1996.99120
7042.89266	1990.48839
7076.26201	1982.92214
7376.05361	1938.40531
6942.02174	2030.71128
6932.91722	2041.05549
6933.01945	2035.88683
7313.84413	1952.95427
7299.76421	1959.87135
7300.49011	1958.40531
7372.35924	1942.48172
7114.27677	1977.74660
7358.98188	1944.25630
7421.91147	1930.12104
7326.50138	1950.76599
7001.08536	2007.46375
6929.35271	2043.32162
7038.25737	1999.25733
7264.29190	1965.31495
7408.53411	1931.89562
7279.50623	1961.85467
7275.89158	1965.04689
6984.79760	2012.40176
6984.40317	2016.24315
7114.27677	1977.74660
7097.35840	1980.86996
7430.51935	1928.78689
7384.66148	1937.07116
7399.92624	1933.22977
6993.40547	2011.06761
7000.11681	2008.79791
7022.45364	2005.89207
7030.65546	2004.11749
7310.14976	1957.03068
7309.09799	1957.07116
7326.33265	1952.23625
7084.86988	1981.58799
7033.48615	2001.23166
7384.66148	1937.07116
6984.79760	2012.40176
7168.74251	1968.12817
7130.72774	1973.30372
7022.45364	2005.89207
6984.40317	2016.24315
7160.13463	1969.46233
7421.91147	1930.12104
6975.79530	2017.57731
7430.51935	1928.78689
7013.84577	2007.22622
7122.11987	1974.63787
7041.82188	1996.99120
7034.45471	1999.89751
7312.87558	1954.28843
7275.89158	1965.04689
7097.35840	1980.86996
6972.03847	2024.20159
7445.78410	1924.94550
6993.40547	2011.06761
7076.26201	1982.92214
	
NSGA-II_13:	15
7020.53840	1905.05635
6745.94011	2005.76015
6826.41821	1946.28053
6759.13164	1975.76015
6759.13164	1975.76015
6745.94011	2005.76015
6908.69122	1943.85412
6953.25183	1934.53597
6996.59392	1919.19849
7020.53840	1905.05635
6996.40801	1924.96340
6938.28297	1941.92779
6953.25183	1934.53597
6938.28297	1941.92779
6953.25183	1934.53597
	
NSGA-II_14:	15
7472.19273	1940.09264
7046.68762	2020.28294
7113.97418	1990.80332
7073.12470	2017.85654
7140.41127	1988.37691
7393.19778	1945.95051
7198.49836	1970.73759
7358.91684	1965.94363
7230.21409	1968.31119
7286.62924	1968.31119
7308.67360	1966.01624
7383.90846	1950.09264
7382.64050	1958.31119
7203.77700	1970.73759
7224.93545	1968.31119
	
NSGA-II_15:	51
7803.51828	1885.28122
6905.56416	2112.32639
6920.34325	2102.25266
6921.81113	2064.46231
6936.59022	2054.38858
6954.24703	2024.78718
7706.62817	1889.13287
7611.84108	1890.84860
7708.73119	1886.99695
7033.08082	1970.15189
7276.04874	1929.67576
7334.66572	1923.58288
7570.54951	1896.02414
7501.28380	1903.20928
6958.98407	2010.64504
7434.26582	1916.66910
7192.44912	1947.21199
7142.51636	1948.34161
7085.06112	1968.98656
7386.60602	1917.31508
7272.72047	1933.65922
7234.75718	1934.85131
7459.99223	1908.38482
6969.78770	2007.30654
6975.29938	1997.69826
7000.20664	1984.29403
7017.93363	1978.43616
6916.64888	2106.32907
7213.66067	1944.22783
6997.72579	1991.84040
7119.79975	1959.77032
7127.36918	1956.62588
6985.05946	1992.57830
7223.33014	1943.16607
7224.10844	1935.94356
7345.31446	1922.49063
7367.75142	1921.87513
6932.89585	2058.46499
7100.20831	1960.70229
7130.24752	1951.48604
7095.71176	1964.97635
7008.17356	1983.55612
6932.89585	2058.46499
7383.27775	1921.29854
6969.53447	2009.41399
7091.50556	1968.47353
7367.75142	1921.87513
7334.66572	1923.58288
7136.79351	1949.43387
7223.33014	1943.16607
7120.39575	1956.66159
	
NSGA-II_16:	67
7357.87967	1916.12873
6819.00572	2195.28484
7260.98956	1919.98038
7334.51634	1919.66682
6822.43030	2188.13019
6823.24019	2158.43678
6833.44721	2108.64380
6832.63732	2138.33721
7099.72490	1944.14776
7141.25088	1940.73573
6849.69418	2060.77972
7229.01835	1924.85262
7036.80333	1957.02608
7075.39302	1949.02000
7000.74141	1967.51076
6846.52054	2080.33428
7195.13169	1928.26465
7163.16049	1933.13689
7142.21944	1939.40158
7076.36157	1947.68585
7013.44001	1960.56417
7013.44001	1960.56417
6836.87178	2101.48915
6900.35421	2014.97719
7098.75635	1945.48191
6866.19209	2025.31555
6826.66476	2151.28213
6906.66693	2010.04379
7186.52382	1929.59880
6933.47866	1993.47525
6993.10209	1969.87144
6977.37808	1971.04885
7252.38168	1921.31453
6837.68541	2097.93623
6841.10998	2090.78159
6829.21275	2145.49186
6822.34983	2192.06040
6849.69418	2060.77972
6853.93238	2050.07215
6969.73876	1973.40953
6853.11876	2053.62507
6910.09151	2002.88915
6966.31418	1980.56417
6925.83934	1995.83593
6917.73083	2000.52847
6956.84199	1989.93716
6900.35421	2014.97719
6966.31418	1980.56417
6960.00146	1985.49757
6862.76752	2032.47020
6949.20267	1992.29784
6873.83141	2022.95487
6889.55542	2021.77746
7237.62623	1923.51847
7349.27179	1917.46288
7171.76836	1931.80274
6860.85414	2038.13042
6857.35696	2042.91750
6844.60717	2085.99450
6969.73876	1973.40953
6993.10209	1969.87144
7171.76836	1931.80274
7229.01835	1924.85262
7237.62623	1923.51847
7357.87967	1916.12873
6826.58429	2155.21234
7195.13169	1928.26465
	
NSGA-II_17:	43
7371.26564	1882.69567
6826.11918	2045.16147
7292.27069	1888.55354
6844.27947	1993.60442
6885.41597	1982.95947
6894.27947	1965.32015
6826.11918	2045.16147
6834.98268	2027.52215
6835.41597	2011.24374
7001.66914	1946.65430
6948.30607	1949.63937
6844.27947	1993.60442
7282.98137	1892.69567
6835.41597	2011.24374
6911.56604	1964.12480
6948.30607	1949.63937
6917.49229	1954.81492
7061.58196	1923.78839
7105.56335	1922.68879
7238.39193	1896.83781
6917.49229	1954.81492
7122.84991	1921.49344
7148.18103	1919.58006
7012.22642	1934.29363
7002.93709	1938.43576
7211.81604	1902.17529
7207.83465	1909.19849
7029.51299	1933.09827
7044.29539	1924.98374
7178.99480	1914.40452
7190.54808	1910.39384
7169.70548	1918.54665
7221.10536	1898.03316
7178.99480	1914.40452
7061.58196	1923.78839
7105.56335	1922.68879
7122.84991	1921.49344
7207.83465	1909.19849
7044.29539	1924.98374
7190.54808	1910.39384
7221.10536	1898.03316
7238.39193	1896.83781
7002.93709	1938.43576
	
NSGA-II_18:	69
7772.94443	1911.50032
6984.50464	2041.91005
7395.86986	1918.22754
7561.63167	1916.32478
7615.86239	1911.50032
6993.31567	2002.10770
6992.38933	2025.21317
7288.61258	1920.52249
7374.65165	1919.56170
6997.95095	1993.33876
6987.75404	2033.98211
7066.68253	1963.27303
7151.06488	1935.25411
7142.51515	1940.88710
7039.53343	1983.62936
7042.02899	1977.12654
7089.06407	1955.14733
7016.68253	1991.55730
6996.88018	1999.84157
6991.31855	2031.71598
7046.88018	1971.55730
7067.75331	1956.77022
7017.75331	1985.05449
7047.95095	1965.05449
7092.02899	1948.84227
7577.35761	1914.02982
7234.38186	1925.34695
7166.79083	1932.95916
7151.06488	1935.25411
7250.10781	1923.05200
7267.39438	1921.85665
7234.38186	1925.34695
7231.46390	1929.55481
7131.26253	1943.53838
7122.89444	1946.31277
7067.75331	1956.77022
7122.89444	1946.31277
7166.79083	1932.95916
7594.64418	1912.83447
7047.95095	1965.05449
7271.32601	1921.71785
7288.61258	1920.52249
7378.58329	1919.42289
7085.03988	1955.57486
7250.10781	1923.05200
7184.07739	1931.76381
7615.86239	1911.50032
7598.57582	1912.69567
7035.80552	1984.07666
7221.53651	1930.14092
7105.60787	1947.50812
7092.02899	1948.84227
7043.31567	1973.82343
7065.23752	1963.85914
7016.68253	1991.55730
7204.24994	1931.33627
7205.29560	1930.42966
7395.86986	1918.22754
7105.60787	1947.50812
7046.88018	1971.55730
7043.31567	1973.82343
7188.00903	1931.62501
7131.26253	1943.53838
7561.63167	1916.32478
6989.13993	2033.14111
7225.46815	1930.00212
7204.24994	1931.33627
7205.29560	1930.42966
7225.46815	1930.00212
	
NSGA-II_19:	29
7725.64285	1880.78276
7002.13736	2007.21075
7721.95333	1890.04486
7422.41809	1890.20354
7140.48047	1928.14272
7010.90630	1975.97969
7003.01733	2002.03521
7295.73182	1924.03029
7321.39203	1907.97478
7354.13382	1900.20354
7024.85079	1959.92418
7011.78627	1970.80415
7123.19391	1929.33807
7307.44755	1924.03029
7308.79634	1913.15032
7422.41809	1890.20354
7377.96058	1897.97478
7064.79190	1953.16483
7070.18827	1946.97739
7096.02296	1935.91397
7354.13382	1900.20354
7025.73076	1954.74864
7309.67630	1907.97478
7078.73639	1937.10932
7077.85642	1942.28486
7077.85642	1942.28486
7043.01733	1953.55329
7064.79190	1953.16483
7078.73639	1937.10932
	
NSGA-II_20:	70
7754.10498	1901.36349
6844.75746	2091.49897
7717.90781	1904.76773
7497.59263	1913.44372
7034.04913	1933.90775
7405.13510	1914.31856
7624.91816	1905.21514
7375.94629	1918.62952
7126.50666	1933.03291
6853.62095	2073.85965
6866.67146	2031.63840
7295.76306	1919.03992
6846.98149	2076.39603
6855.84498	2058.75671
6868.89549	2016.53546
6860.03199	2034.17478
6857.80797	2049.27772
6901.51936	1984.97655
6906.11993	1970.45284
6897.11013	2001.44303
6897.25644	1988.09216
6878.50047	2014.76451
7163.23595	1930.05610
7211.18331	1928.95661
6947.91997	1946.50298
6856.81353	2057.42256
6888.20609	2005.56814
7534.32191	1910.46691
7016.76256	1935.10310
7571.35525	1909.93650
6941.50871	1953.91789
6910.38285	1967.33723
6915.82556	1961.25647
6920.08848	1958.14086
7003.56685	1939.96326
6938.21434	1955.69935
7582.26927	1909.36742
7137.34151	1932.58560
7508.42747	1912.99642
6959.82221	1943.38737
7599.02372	1907.74465
7236.54563	1925.99968
7219.79118	1927.62246
7736.81841	1902.55885
7236.54563	1925.99968
7624.91816	1905.21514
7387.84853	1915.51391
6986.28028	1941.15861
7278.47649	1920.23527
7145.94938	1931.25145
6959.82221	1943.38737
7163.23595	1930.05610
7253.83220	1924.80433
7517.03534	1911.66226
7534.32191	1910.46691
7034.04913	1933.90775
6977.10878	1942.19202
7004.86032	1938.21871
7253.83220	1924.80433
7266.57425	1923.35088
6861.00055	2032.84063
6847.95004	2075.06188
7295.76306	1919.03992
7607.63159	1906.41049
7728.21053	1903.89300
7269.86861	1921.56942
7379.24065	1916.84806
7590.87715	1908.03327
7497.59263	1913.44372
7126.50666	1933.03291
	
NSGA-II_21:	46
7069.43706	1869.93639
6602.72680	2012.16102
6895.68621	1894.33844
6904.54970	1876.69912
6637.54111	1959.80034
